,caller,fn,fp,fraction_altered,git_revision_hash,max_memory,n_alterations,n_caller_alterations,n_reads,precision,recall,sample,total_run_time,tp
48,gatk,0,0,0.1,2970f6849d8037d18d0cc89f666126b4092eccbb,295854080.0,3,3,500,1.0,1.0,C_SYNTHP53_11595_500_10_3_1-1-1,1.8,3
49,gatk,3,0,0.05,2970f6849d8037d18d0cc89f666126b4092eccbb,290930688.0,3,0,500,,0.0,C_SYNTHP53_11596_500_05_3_1-1-1,1.91,0
50,gatk,0,0,0.1,2970f6849d8037d18d0cc89f666126b4092eccbb,-1.0,3,3,1500,1.0,1.0,C_SYNTHP53_115_1500_10_3_1-1-1,-2.0,3
51,gatk,0,0,0.07,2970f6849d8037d18d0cc89f666126b4092eccbb,-1.0,3,3,150,1.0,1.0,C_SYNTHP53_115_150_07_3_1-1-1,-2.0,3
52,gatk,0,0,0.1,2970f6849d8037d18d0cc89f666126b4092eccbb,296615936.0,3,3,500,1.0,1.0,C_SYNTHP53_115_500_10_3_1-1-1,1.57,3
53,gatk,3,0,0.05,2970f6849d8037d18d0cc89f666126b4092eccbb,291713024.0,3,0,500,,0.0,C_SYNTHP53_11610_500_05_3_1-1-1,1.6,0
54,gatk,3,0,0.05,2970f6849d8037d18d0cc89f666126b4092eccbb,293261312.0,3,0,500,,0.0,C_SYNTHP53_11722_500_05_3_1-1-1,1.74,0
55,gatk,3,0,0.05,2970f6849d8037d18d0cc89f666126b4092eccbb,294895616.0,3,0,500,,0.0,C_SYNTHP53_11790_500_05_3_1-1-1,1.59,0
56,gatk,0,0,0.075,1cbd23f34d6a0f877b27ea08b8922ae55586b124,1253847040.0,3,3,800,1.0,1.0,C_SYNTHP53_11821_800_075_3_1-1-1,181.36,3
57,gatk,0,0,0.075,1cbd23f34d6a0f877b27ea08b8922ae55586b124,724709376.0,3,3,800,1.0,1.0,C_SYNTHP53_11890_800_075_3_1-1-1,67.97,3
58,gatk,3,0,0.05,2970f6849d8037d18d0cc89f666126b4092eccbb,289710080.0,3,0,500,,0.0,C_SYNTHP53_11899_500_05_3_1-1-1,1.57,0
59,gatk,3,0,0.05,2970f6849d8037d18d0cc89f666126b4092eccbb,291524608.0,3,0,500,,0.0,C_SYNTHP53_11981_500_05_3_1-1-1,1.58,0
60,gatk,3,0,0.05,2970f6849d8037d18d0cc89f666126b4092eccbb,293163008.0,3,0,500,,0.0,C_SYNTHP53_11986_500_05_3_1-1-1,1.7,0
61,gatk,3,0,0.05,2970f6849d8037d18d0cc89f666126b4092eccbb,288886784.0,3,0,500,,0.0,C_SYNTHP53_12108_500_05_3_1-1-1,1.68,0
62,gatk,3,0,0.05,0e25b448c675326107adf09984a47a32718c5ff2,730296320.0,3,0,800,,0.0,C_SYNTHP53_12126_800_05_3_1-1-1,78.15,0
63,gatk,0,0,0.1,0e25b448c675326107adf09984a47a32718c5ff2,730013696.0,3,3,800,1.0,1.0,C_SYNTHP53_12126_800_10_3_1-1-1,77.03,3
64,gatk,2,0,0.5,0e25b448c675326107adf09984a47a32718c5ff2,725680128.0,3,1,800,1.0,0.333333333333,C_SYNTHP53_12126_800_50_3_1-1-1,67.48,1
65,gatk,2,0,0.8,0e25b448c675326107adf09984a47a32718c5ff2,724287488.0,3,1,800,1.0,0.333333333333,C_SYNTHP53_12126_800_80_3_1-1-1,70.08,1
66,gatk,0,0,0.1,2970f6849d8037d18d0cc89f666126b4092eccbb,256192512.0,3,3,500,1.0,1.0,C_SYNTHP53_12173_500_10_3_1-1-1,2.42,3
67,gatk,3,0,0.05,2970f6849d8037d18d0cc89f666126b4092eccbb,287600640.0,3,0,500,,0.0,C_SYNTHP53_12197_500_05_3_1-1-1,1.54,0
68,gatk,0,0,0.1,2970f6849d8037d18d0cc89f666126b4092eccbb,292098048.0,3,3,500,1.0,1.0,C_SYNTHP53_12272_500_10_3_1-1-1,1.62,3
69,gatk,0,0,0.1,2970f6849d8037d18d0cc89f666126b4092eccbb,293863424.0,3,3,500,1.0,1.0,C_SYNTHP53_12367_500_10_3_1-1-1,1.45,3
70,gatk,3,0,0.05,0e25b448c675326107adf09984a47a32718c5ff2,1173377024.0,3,0,800,,0.0,C_SYNTHP53_12403_800_05_3_1-1-1,153.63,0
71,gatk,0,0,0.1,0e25b448c675326107adf09984a47a32718c5ff2,1192079360.0,3,3,800,1.0,1.0,C_SYNTHP53_12403_800_10_3_1-1-1,146.05,3
72,gatk,2,0,0.5,0e25b448c675326107adf09984a47a32718c5ff2,1053876224.0,3,1,800,1.0,0.333333333333,C_SYNTHP53_12403_800_50_3_1-1-1,146.03,1
73,gatk,0,0,0.8,0e25b448c675326107adf09984a47a32718c5ff2,1120075776.0,3,3,800,1.0,1.0,C_SYNTHP53_12403_800_80_3_1-1-1,156.78,3
74,gatk,3,0,0.05,0e25b448c675326107adf09984a47a32718c5ff2,758710272.0,3,0,800,,0.0,C_SYNTHP53_12547_800_05_3_1-1-1,449.11,0
75,gatk,0,0,0.1,0e25b448c675326107adf09984a47a32718c5ff2,768061440.0,3,3,800,1.0,1.0,C_SYNTHP53_12547_800_10_3_1-1-1,362.9,3
76,gatk,0,0,0.5,0e25b448c675326107adf09984a47a32718c5ff2,774914048.0,3,3,800,1.0,1.0,C_SYNTHP53_12547_800_50_3_1-1-1,369.41,3
77,gatk,0,0,0.8,0e25b448c675326107adf09984a47a32718c5ff2,787017728.0,3,3,800,1.0,1.0,C_SYNTHP53_12547_800_80_3_1-1-1,352.27,3
78,gatk,0,0,0.1,2970f6849d8037d18d0cc89f666126b4092eccbb,294182912.0,3,3,500,1.0,1.0,C_SYNTHP53_12578_500_10_3_1-1-1,1.8,3
79,gatk,3,0,0.05,2970f6849d8037d18d0cc89f666126b4092eccbb,294678528.0,3,0,500,,0.0,C_SYNTHP53_12622_500_05_3_1-1-1,1.75,0
80,gatk,1,0,0.075,1cbd23f34d6a0f877b27ea08b8922ae55586b124,738521088.0,3,2,800,1.0,0.666666666667,C_SYNTHP53_12683_800_075_3_1-1-1,107.01,2
81,gatk,0,0,0.075,1cbd23f34d6a0f877b27ea08b8922ae55586b124,742453248.0,3,3,800,1.0,1.0,C_SYNTHP53_12696_800_075_3_1-1-1,103.33,3
82,gatk,3,0,0.05,2970f6849d8037d18d0cc89f666126b4092eccbb,290185216.0,3,0,500,,0.0,C_SYNTHP53_12707_500_05_3_1-1-1,1.71,0
83,gatk,0,0,0.075,1cbd23f34d6a0f877b27ea08b8922ae55586b124,1176141824.0,3,3,800,1.0,1.0,C_SYNTHP53_12829_800_075_3_1-1-1,123.74,3
84,gatk,3,0,0.05,2970f6849d8037d18d0cc89f666126b4092eccbb,288174080.0,3,0,500,,0.0,C_SYNTHP53_12848_500_05_3_1-1-1,1.73,0
85,gatk,0,0,0.1,2970f6849d8037d18d0cc89f666126b4092eccbb,288698368.0,3,3,500,1.0,1.0,C_SYNTHP53_12934_500_10_3_1-1-1,1.43,3
86,gatk,1,0,0.075,1cbd23f34d6a0f877b27ea08b8922ae55586b124,918163456.0,3,2,800,1.0,0.666666666667,C_SYNTHP53_12956_800_075_3_1-1-1,222.19,2
87,gatk,3,0,0.05,2970f6849d8037d18d0cc89f666126b4092eccbb,284393472.0,3,0,500,,0.0,C_SYNTHP53_13039_500_05_3_1-1-1,1.86,0
88,gatk,0,0,0.5,0e25b448c675326107adf09984a47a32718c5ff2,979079168.0,3,3,800,1.0,1.0,C_SYNTHP53_13061_800_50_3_1-1-1,171.92,3
89,gatk,3,0,0.05,2970f6849d8037d18d0cc89f666126b4092eccbb,292319232.0,3,0,500,,0.0,C_SYNTHP53_13089_500_05_3_1-1-1,1.55,0
90,gatk,3,0,0.05,2970f6849d8037d18d0cc89f666126b4092eccbb,289148928.0,3,0,500,,0.0,C_SYNTHP53_13107_500_05_3_1-1-1,1.81,0
91,gatk,3,0,0.05,2970f6849d8037d18d0cc89f666126b4092eccbb,291815424.0,3,0,500,,0.0,C_SYNTHP53_133_500_05_3_1-1-1,1.74,0
92,gatk,0,0,0.1,2970f6849d8037d18d0cc89f666126b4092eccbb,299061248.0,3,3,500,1.0,1.0,C_SYNTHP53_13436_500_10_3_1-1-1,1.67,3
93,gatk,3,0,0.05,2970f6849d8037d18d0cc89f666126b4092eccbb,292937728.0,3,0,500,,0.0,C_SYNTHP53_13438_500_05_3_1-1-1,1.44,0
94,gatk,3,0,0.05,0e25b448c675326107adf09984a47a32718c5ff2,742096896.0,3,0,800,,0.0,C_SYNTHP53_13465_800_05_3_1-1-1,353.4,0
95,gatk,1,0,0.1,0e25b448c675326107adf09984a47a32718c5ff2,747364352.0,3,2,800,1.0,0.666666666667,C_SYNTHP53_13465_800_10_3_1-1-1,339.94,2
96,gatk,0,0,0.5,0e25b448c675326107adf09984a47a32718c5ff2,739004416.0,3,3,800,1.0,1.0,C_SYNTHP53_13465_800_50_3_1-1-1,291.42,3
97,gatk,2,0,0.8,0e25b448c675326107adf09984a47a32718c5ff2,725118976.0,3,1,800,1.0,0.333333333333,C_SYNTHP53_13465_800_80_3_1-1-1,173.51,1
98,gatk,1,0,0.05,0e25b448c675326107adf09984a47a32718c5ff2,882556928.0,3,2,800,1.0,0.666666666667,C_SYNTHP53_13529_800_05_3_1-1-1,272.67,2
99,gatk,0,0,0.1,0e25b448c675326107adf09984a47a32718c5ff2,885227520.0,3,3,800,1.0,1.0,C_SYNTHP53_13529_800_10_3_1-1-1,252.86,3
100,gatk,0,0,0.5,0e25b448c675326107adf09984a47a32718c5ff2,1150205952.0,3,3,800,1.0,1.0,C_SYNTHP53_13529_800_50_3_1-1-1,203.19,3
101,gatk,0,0,0.8,0e25b448c675326107adf09984a47a32718c5ff2,1182208000.0,3,3,800,1.0,1.0,C_SYNTHP53_13529_800_80_3_1-1-1,190.14,3
102,gatk,3,0,0.05,2970f6849d8037d18d0cc89f666126b4092eccbb,293314560.0,3,0,500,,0.0,C_SYNTHP53_13608_500_05_3_1-1-1,1.66,0
103,gatk,1,0,0.035,9d18e226ff07dec0ea1b89c6965a4cca9edfae5c,733003776.0,1,0,1000,,0.0,C_SYNTHP53_13643_1000_035_1_1-1-1,145.34,0
104,gatk,2,0,0.035,9d18e226ff07dec0ea1b89c6965a4cca9edfae5c,738947072.0,2,0,1000,,0.0,C_SYNTHP53_13643_1000_035_2_1-1-1,155.87,0
105,gatk,3,0,0.035,9d18e226ff07dec0ea1b89c6965a4cca9edfae5c,739909632.0,3,0,1000,,0.0,C_SYNTHP53_13643_1000_035_3_1-1-1,173.58,0
106,gatk,1,0,0.04,9d18e226ff07dec0ea1b89c6965a4cca9edfae5c,737292288.0,1,0,1000,,0.0,C_SYNTHP53_13643_1000_040_1_1-1-1,142.48,0
107,gatk,2,0,0.04,9d18e226ff07dec0ea1b89c6965a4cca9edfae5c,740765696.0,2,0,1000,,0.0,C_SYNTHP53_13643_1000_040_2_1-1-1,138.02,0
108,gatk,3,0,0.04,9d18e226ff07dec0ea1b89c6965a4cca9edfae5c,734269440.0,3,0,1000,,0.0,C_SYNTHP53_13643_1000_040_3_1-1-1,168.27,0
109,gatk,1,0,0.045,9d18e226ff07dec0ea1b89c6965a4cca9edfae5c,727613440.0,1,0,1000,,0.0,C_SYNTHP53_13643_1000_045_1_1-1-1,152.25,0
110,gatk,2,0,0.045,9d18e226ff07dec0ea1b89c6965a4cca9edfae5c,737886208.0,2,0,1000,,0.0,C_SYNTHP53_13643_1000_045_2_1-1-1,145.9,0
111,gatk,3,0,0.045,9d18e226ff07dec0ea1b89c6965a4cca9edfae5c,735592448.0,3,0,1000,,0.0,C_SYNTHP53_13643_1000_045_3_1-1-1,173.7,0
112,gatk,0,0,0.05,9d18e226ff07dec0ea1b89c6965a4cca9edfae5c,737579008.0,1,1,1000,1.0,1.0,C_SYNTHP53_13643_1000_05_1_1-1-1,149.33,1
113,gatk,0,0,0.05,9d18e226ff07dec0ea1b89c6965a4cca9edfae5c,735666176.0,2,2,1000,1.0,1.0,C_SYNTHP53_13643_1000_05_2_1-1-1,147.08,2
114,gatk,1,0,0.05,9d18e226ff07dec0ea1b89c6965a4cca9edfae5c,738791424.0,3,2,1000,1.0,0.666666666667,C_SYNTHP53_13643_1000_05_3_1-1-1,166.88,2
115,gatk,0,0,0.1,9d18e226ff07dec0ea1b89c6965a4cca9edfae5c,746835968.0,1,1,1000,1.0,1.0,C_SYNTHP53_13643_1000_10_1_1-1-1,137.92,1
116,gatk,1,0,0.1,9d18e226ff07dec0ea1b89c6965a4cca9edfae5c,713887744.0,2,1,1000,1.0,0.5,C_SYNTHP53_13643_1000_10_2_1-1-1,149.58,1
117,gatk,2,0,0.1,9d18e226ff07dec0ea1b89c6965a4cca9edfae5c,737783808.0,3,1,1000,1.0,0.333333333333,C_SYNTHP53_13643_1000_10_3_1-1-1,150.37,1
118,gatk,0,0,0.5,9d18e226ff07dec0ea1b89c6965a4cca9edfae5c,738492416.0,1,1,1000,1.0,1.0,C_SYNTHP53_13643_1000_50_1_1-1-1,137.23,1
119,gatk,0,0,0.5,9d18e226ff07dec0ea1b89c6965a4cca9edfae5c,734752768.0,2,2,1000,1.0,1.0,C_SYNTHP53_13643_1000_50_2_1-1-1,154.88,2
120,gatk,2,0,0.5,9d18e226ff07dec0ea1b89c6965a4cca9edfae5c,764035072.0,3,1,1000,1.0,0.333333333333,C_SYNTHP53_13643_1000_50_3_1-1-1,107.48,1
121,gatk,1,0,0.035,9d18e226ff07dec0ea1b89c6965a4cca9edfae5c,431702016.0,1,0,150,,0.0,C_SYNTHP53_13643_150_035_1_1-1-1,28.8,0
122,gatk,0,0,0.035,9d18e226ff07dec0ea1b89c6965a4cca9edfae5c,437616640.0,2,2,150,1.0,1.0,C_SYNTHP53_13643_150_035_2_1-1-1,32.13,2
123,gatk,1,0,0.035,9d18e226ff07dec0ea1b89c6965a4cca9edfae5c,452067328.0,3,2,150,1.0,0.666666666667,C_SYNTHP53_13643_150_035_3_1-1-1,32.83,2
124,gatk,0,0,0.04,9d18e226ff07dec0ea1b89c6965a4cca9edfae5c,436854784.0,1,1,150,1.0,1.0,C_SYNTHP53_13643_150_040_1_1-1-1,28.99,1
125,gatk,0,0,0.04,9d18e226ff07dec0ea1b89c6965a4cca9edfae5c,449417216.0,2,2,150,1.0,1.0,C_SYNTHP53_13643_150_040_2_1-1-1,30.53,2
126,gatk,1,0,0.04,9d18e226ff07dec0ea1b89c6965a4cca9edfae5c,446459904.0,3,2,150,1.0,0.666666666667,C_SYNTHP53_13643_150_040_3_1-1-1,31.95,2
127,gatk,0,0,0.045,9d18e226ff07dec0ea1b89c6965a4cca9edfae5c,432459776.0,1,1,150,1.0,1.0,C_SYNTHP53_13643_150_045_1_1-1-1,29.34,1
128,gatk,0,0,0.045,9d18e226ff07dec0ea1b89c6965a4cca9edfae5c,448323584.0,2,2,150,1.0,1.0,C_SYNTHP53_13643_150_045_2_1-1-1,30.26,2
129,gatk,1,0,0.045,9d18e226ff07dec0ea1b89c6965a4cca9edfae5c,448729088.0,3,2,150,1.0,0.666666666667,C_SYNTHP53_13643_150_045_3_1-1-1,32.68,2
130,gatk,0,0,0.05,9d18e226ff07dec0ea1b89c6965a4cca9edfae5c,432345088.0,1,1,150,1.0,1.0,C_SYNTHP53_13643_150_05_1_1-1-1,29.25,1
131,gatk,0,0,0.05,9d18e226ff07dec0ea1b89c6965a4cca9edfae5c,448458752.0,2,2,150,1.0,1.0,C_SYNTHP53_13643_150_05_2_1-1-1,31.74,2
132,gatk,1,0,0.05,9d18e226ff07dec0ea1b89c6965a4cca9edfae5c,446328832.0,3,2,150,1.0,0.666666666667,C_SYNTHP53_13643_150_05_3_1-1-1,31.88,2
133,gatk,0,0,0.1,9d18e226ff07dec0ea1b89c6965a4cca9edfae5c,361455616.0,1,1,150,1.0,1.0,C_SYNTHP53_13643_150_10_1_1-1-1,29.81,1
134,gatk,0,0,0.1,9d18e226ff07dec0ea1b89c6965a4cca9edfae5c,455524352.0,2,2,150,1.0,1.0,C_SYNTHP53_13643_150_10_2_1-1-1,30.93,2
135,gatk,0,0,0.1,9d18e226ff07dec0ea1b89c6965a4cca9edfae5c,451354624.0,3,3,150,1.0,1.0,C_SYNTHP53_13643_150_10_3_1-1-1,31.64,3
136,gatk,0,0,0.5,9d18e226ff07dec0ea1b89c6965a4cca9edfae5c,434872320.0,1,1,150,1.0,1.0,C_SYNTHP53_13643_150_50_1_1-1-1,28.99,1
137,gatk,0,0,0.5,9d18e226ff07dec0ea1b89c6965a4cca9edfae5c,444866560.0,2,2,150,1.0,1.0,C_SYNTHP53_13643_150_50_2_1-1-1,30.91,2
138,gatk,0,0,0.5,9d18e226ff07dec0ea1b89c6965a4cca9edfae5c,454635520.0,3,3,150,1.0,1.0,C_SYNTHP53_13643_150_50_3_1-1-1,32.49,3
139,gatk,1,0,0.035,9d18e226ff07dec0ea1b89c6965a4cca9edfae5c,740978688.0,1,0,500,,0.0,C_SYNTHP53_13643_500_035_1_1-1-1,52.72,0
140,gatk,2,0,0.035,9d18e226ff07dec0ea1b89c6965a4cca9edfae5c,735477760.0,2,0,500,,0.0,C_SYNTHP53_13643_500_035_2_1-1-1,63.7,0
141,gatk,3,0,0.035,9d18e226ff07dec0ea1b89c6965a4cca9edfae5c,742699008.0,3,0,500,,0.0,C_SYNTHP53_13643_500_035_3_1-1-1,90.34,0
142,gatk,1,0,0.04,9d18e226ff07dec0ea1b89c6965a4cca9edfae5c,734306304.0,1,0,500,,0.0,C_SYNTHP53_13643_500_040_1_1-1-1,51.39,0
143,gatk,2,0,0.04,9d18e226ff07dec0ea1b89c6965a4cca9edfae5c,732094464.0,2,0,500,,0.0,C_SYNTHP53_13643_500_040_2_1-1-1,60.63,0
144,gatk,3,0,0.04,9d18e226ff07dec0ea1b89c6965a4cca9edfae5c,732323840.0,3,0,500,,0.0,C_SYNTHP53_13643_500_040_3_1-1-1,89.35,0
145,gatk,1,0,0.045,9d18e226ff07dec0ea1b89c6965a4cca9edfae5c,726925312.0,1,0,500,,0.0,C_SYNTHP53_13643_500_045_1_1-1-1,53.27,0
146,gatk,2,0,0.045,9d18e226ff07dec0ea1b89c6965a4cca9edfae5c,743481344.0,2,0,500,,0.0,C_SYNTHP53_13643_500_045_2_1-1-1,58.06,0
147,gatk,3,0,0.045,9d18e226ff07dec0ea1b89c6965a4cca9edfae5c,728920064.0,3,0,500,,0.0,C_SYNTHP53_13643_500_045_3_1-1-1,89.29,0
148,gatk,1,0,0.05,9d18e226ff07dec0ea1b89c6965a4cca9edfae5c,728760320.0,1,0,500,,0.0,C_SYNTHP53_13643_500_05_1_1-1-1,50.26,0
149,gatk,2,0,0.05,9d18e226ff07dec0ea1b89c6965a4cca9edfae5c,725733376.0,2,0,500,,0.0,C_SYNTHP53_13643_500_05_2_1-1-1,66.35,0
150,gatk,3,0,0.05,9d18e226ff07dec0ea1b89c6965a4cca9edfae5c,738783232.0,3,0,500,,0.0,C_SYNTHP53_13643_500_05_3_1-1-1,91.1,0
