,caller,fn,fp,fraction_altered,git_revision_hash,max_memory,n_alterations,n_caller_alterations,n_reads,precision,recall,sample,total_run_time,tp
16,varscan,0,1,0.075,1cbd23f34d6a0f877b27ea08b8922ae55586b124,296423424.0,3,4,800,0.75,1.0,C_SYNTHP53_10200_800_075_3_1-1-1,4.75,3
17,varscan,0,0,0.075,1cbd23f34d6a0f877b27ea08b8922ae55586b124,272080896.0,3,3,150,1.0,1.0,C_SYNTHP53_10218_150_075_3_1-1-1,2.68,3
18,varscan,0,0,0.075,1cbd23f34d6a0f877b27ea08b8922ae55586b124,296632320.0,3,3,500,1.0,1.0,C_SYNTHP53_10218_500_075_3_1-1-1,3.57,3
19,varscan,0,0,0.075,1cbd23f34d6a0f877b27ea08b8922ae55586b124,298704896.0,3,3,800,1.0,1.0,C_SYNTHP53_10218_800_075_3_1-1-1,4.8,3
20,varscan,0,1,0.05,2970f6849d8037d18d0cc89f666126b4092eccbb,292110336.0,3,4,500,0.75,1.0,C_SYNTHP53_10241_500_05_3_1-1-1,3.66,3
21,varscan,0,1,0.1,2970f6849d8037d18d0cc89f666126b4092eccbb,286146560.0,3,4,500,0.75,1.0,C_SYNTHP53_102_500_10_3_1-1-1,3.85,3
22,varscan,1,0,0.075,1cbd23f34d6a0f877b27ea08b8922ae55586b124,271839232.0,3,2,150,1.0,0.666666666667,C_SYNTHP53_10377_150_075_3_1-1-1,2.77,2
23,varscan,0,2,0.075,1cbd23f34d6a0f877b27ea08b8922ae55586b124,291377152.0,3,5,500,0.6,1.0,C_SYNTHP53_10377_500_075_3_1-1-1,3.81,3
24,varscan,0,1,0.075,1cbd23f34d6a0f877b27ea08b8922ae55586b124,299438080.0,3,4,800,0.75,1.0,C_SYNTHP53_10377_800_075_3_1-1-1,4.97,3
25,varscan,1,0,0.075,1cbd23f34d6a0f877b27ea08b8922ae55586b124,266293248.0,3,2,150,1.0,0.666666666667,C_SYNTHP53_10428_150_075_3_1-1-1,2.63,2
26,varscan,1,1,0.075,1cbd23f34d6a0f877b27ea08b8922ae55586b124,290320384.0,3,3,500,0.666666666667,0.666666666667,C_SYNTHP53_10428_500_075_3_1-1-1,3.88,2
27,varscan,1,1,0.075,1cbd23f34d6a0f877b27ea08b8922ae55586b124,302522368.0,3,3,800,0.666666666667,0.666666666667,C_SYNTHP53_10428_800_075_3_1-1-1,4.87,2
28,varscan,0,1,0.1,2970f6849d8037d18d0cc89f666126b4092eccbb,287723520.0,3,4,500,0.75,1.0,C_SYNTHP53_10434_500_10_3_1-1-1,3.58,3
29,varscan,0,0,0.075,1cbd23f34d6a0f877b27ea08b8922ae55586b124,263368704.0,3,3,150,1.0,1.0,C_SYNTHP53_10446_150_075_3_1-1-1,2.58,3
30,varscan,0,1,0.075,1cbd23f34d6a0f877b27ea08b8922ae55586b124,299945984.0,3,4,500,0.75,1.0,C_SYNTHP53_10446_500_075_3_1-1-1,4.23,3
31,varscan,0,1,0.075,1cbd23f34d6a0f877b27ea08b8922ae55586b124,298635264.0,3,4,800,0.75,1.0,C_SYNTHP53_10446_800_075_3_1-1-1,5.0,3
32,varscan,0,1,0.075,1cbd23f34d6a0f877b27ea08b8922ae55586b124,181911552.0,3,4,150,0.75,1.0,C_SYNTHP53_1045_150_075_3_1-1-1,2.5,3
33,varscan,0,2,0.075,1cbd23f34d6a0f877b27ea08b8922ae55586b124,282861568.0,3,5,500,0.6,1.0,C_SYNTHP53_1045_500_075_3_1-1-1,3.86,3
34,varscan,0,1,0.075,1cbd23f34d6a0f877b27ea08b8922ae55586b124,297775104.0,3,4,800,0.75,1.0,C_SYNTHP53_1045_800_075_3_1-1-1,4.87,3
35,varscan,3,1,0.05,0e25b448c675326107adf09984a47a32718c5ff2,270569472.0,3,1,150,0.0,0.0,C_SYNTHP53_10467_150_05_3_1-1-1,2.56,0
36,varscan,0,1,0.1,0e25b448c675326107adf09984a47a32718c5ff2,276148224.0,3,4,150,0.75,1.0,C_SYNTHP53_10467_150_10_3_1-1-1,2.49,3
37,varscan,0,1,0.5,0e25b448c675326107adf09984a47a32718c5ff2,282324992.0,3,4,150,0.75,1.0,C_SYNTHP53_10467_150_50_3_1-1-1,2.52,3
38,varscan,0,1,0.05,0e25b448c675326107adf09984a47a32718c5ff2,297525248.0,3,4,800,0.75,1.0,C_SYNTHP53_10467_800_05_3_1-1-1,4.95,3
39,varscan,0,1,0.1,0e25b448c675326107adf09984a47a32718c5ff2,300343296.0,3,4,800,0.75,1.0,C_SYNTHP53_10467_800_10_3_1-1-1,4.82,3
40,varscan,0,1,0.5,0e25b448c675326107adf09984a47a32718c5ff2,297816064.0,3,4,800,0.75,1.0,C_SYNTHP53_10467_800_50_3_1-1-1,5.05,3
41,varscan,0,0,0.05,2970f6849d8037d18d0cc89f666126b4092eccbb,293421056.0,3,3,500,1.0,1.0,C_SYNTHP53_10490_500_05_3_1-1-1,4.64,3
42,varscan,0,1,0.1,2970f6849d8037d18d0cc89f666126b4092eccbb,290791424.0,3,4,500,0.75,1.0,C_SYNTHP53_10496_500_10_3_1-1-1,3.74,3
43,varscan,0,1,0.05,2970f6849d8037d18d0cc89f666126b4092eccbb,289161216.0,3,4,500,0.75,1.0,C_SYNTHP53_10518_500_05_3_1-1-1,3.99,3
44,varscan,2,5,0.075,1cbd23f34d6a0f877b27ea08b8922ae55586b124,269025280.0,3,6,150,0.166666666667,0.333333333333,C_SYNTHP53_10538_150_075_3_1-1-1,2.7,1
45,varscan,2,6,0.075,1cbd23f34d6a0f877b27ea08b8922ae55586b124,290848768.0,3,7,500,0.142857142857,0.333333333333,C_SYNTHP53_10538_500_075_3_1-1-1,4.07,1
46,varscan,2,6,0.075,1cbd23f34d6a0f877b27ea08b8922ae55586b124,295030784.0,3,7,800,0.142857142857,0.333333333333,C_SYNTHP53_10538_800_075_3_1-1-1,4.5,1
47,varscan,0,1,0.05,2970f6849d8037d18d0cc89f666126b4092eccbb,290140160.0,3,4,500,0.75,1.0,C_SYNTHP53_10597_500_05_3_1-1-1,3.94,3
48,varscan,0,0,0.075,1cbd23f34d6a0f877b27ea08b8922ae55586b124,266252288.0,3,3,150,1.0,1.0,C_SYNTHP53_10622_150_075_3_1-1-1,2.44,3
49,varscan,0,1,0.075,1cbd23f34d6a0f877b27ea08b8922ae55586b124,293421056.0,3,4,500,0.75,1.0,C_SYNTHP53_10622_500_075_3_1-1-1,3.96,3
50,varscan,0,1,0.075,1cbd23f34d6a0f877b27ea08b8922ae55586b124,296910848.0,3,4,800,0.75,1.0,C_SYNTHP53_10622_800_075_3_1-1-1,4.95,3
51,varscan,0,1,0.05,2970f6849d8037d18d0cc89f666126b4092eccbb,297639936.0,3,3,500,0.666666666667,1.0,C_SYNTHP53_10643_500_05_3_1-1-1,3.99,2
52,varscan,0,0,0.075,1cbd23f34d6a0f877b27ea08b8922ae55586b124,186949632.0,3,3,150,1.0,1.0,C_SYNTHP53_10760_150_075_3_1-1-1,2.49,3
53,varscan,2,7,0.075,1cbd23f34d6a0f877b27ea08b8922ae55586b124,288845824.0,3,8,500,0.125,0.333333333333,C_SYNTHP53_10760_500_075_3_1-1-1,4.26,1
54,varscan,0,0,0.075,1cbd23f34d6a0f877b27ea08b8922ae55586b124,293814272.0,3,3,800,1.0,1.0,C_SYNTHP53_10760_800_075_3_1-1-1,5.04,3
55,varscan,0,2,0.05,2970f6849d8037d18d0cc89f666126b4092eccbb,296820736.0,3,5,500,0.6,1.0,C_SYNTHP53_10786_500_05_3_1-1-1,3.88,3
56,varscan,0,1,0.1,2970f6849d8037d18d0cc89f666126b4092eccbb,284237824.0,3,4,500,0.75,1.0,C_SYNTHP53_10845_500_10_3_1-1-1,4.34,3
57,varscan,0,1,0.075,1cbd23f34d6a0f877b27ea08b8922ae55586b124,267341824.0,3,4,150,0.75,1.0,C_SYNTHP53_10909_150_075_3_1-1-1,2.41,3
58,varscan,0,1,0.075,1cbd23f34d6a0f877b27ea08b8922ae55586b124,287879168.0,3,4,500,0.75,1.0,C_SYNTHP53_10909_500_075_3_1-1-1,3.8,3
59,varscan,0,1,0.075,1cbd23f34d6a0f877b27ea08b8922ae55586b124,297852928.0,3,4,800,0.75,1.0,C_SYNTHP53_10909_800_075_3_1-1-1,4.81,3
60,varscan,0,1,0.1,2970f6849d8037d18d0cc89f666126b4092eccbb,294952960.0,3,4,500,0.75,1.0,C_SYNTHP53_11085_500_10_3_1-1-1,4.66,3
61,varscan,0,2,0.1,2970f6849d8037d18d0cc89f666126b4092eccbb,300232704.0,3,5,500,0.6,1.0,C_SYNTHP53_11098_500_10_3_1-1-1,4.11,3
62,varscan,0,1,0.05,2970f6849d8037d18d0cc89f666126b4092eccbb,278683648.0,3,4,500,0.75,1.0,C_SYNTHP53_11113_500_05_3_1-1-1,3.89,3
63,varscan,0,2,0.05,2970f6849d8037d18d0cc89f666126b4092eccbb,291700736.0,3,5,500,0.6,1.0,C_SYNTHP53_11116_500_05_3_1-1-1,3.96,3
64,varscan,0,1,0.05,2970f6849d8037d18d0cc89f666126b4092eccbb,293310464.0,3,4,500,0.75,1.0,C_SYNTHP53_11144_500_05_3_1-1-1,3.96,3
65,varscan,1,2,0.05,2970f6849d8037d18d0cc89f666126b4092eccbb,280911872.0,3,4,500,0.5,0.666666666667,C_SYNTHP53_11164_500_05_3_1-1-1,3.82,2
66,varscan,0,2,0.05,2970f6849d8037d18d0cc89f666126b4092eccbb,295559168.0,3,5,500,0.6,1.0,C_SYNTHP53_11187_500_05_3_1-1-1,4.15,3
67,varscan,0,1,0.05,2970f6849d8037d18d0cc89f666126b4092eccbb,291168256.0,3,4,500,0.75,1.0,C_SYNTHP53_11206_500_05_3_1-1-1,3.31,3
68,varscan,0,0,0.075,1cbd23f34d6a0f877b27ea08b8922ae55586b124,248418304.0,3,3,150,1.0,1.0,C_SYNTHP53_11235_150_075_3_1-1-1,2.77,3
69,varscan,0,1,0.075,1cbd23f34d6a0f877b27ea08b8922ae55586b124,290775040.0,3,4,500,0.75,1.0,C_SYNTHP53_11235_500_075_3_1-1-1,3.86,3
70,varscan,1,2,0.075,1cbd23f34d6a0f877b27ea08b8922ae55586b124,303091712.0,3,4,800,0.5,0.666666666667,C_SYNTHP53_11235_800_075_3_1-1-1,5.18,2
71,varscan,0,1,0.1,2970f6849d8037d18d0cc89f666126b4092eccbb,297070592.0,3,4,500,0.75,1.0,C_SYNTHP53_11257_500_10_3_1-1-1,3.66,3
72,varscan,0,0,0.075,1cbd23f34d6a0f877b27ea08b8922ae55586b124,253808640.0,3,3,150,1.0,1.0,C_SYNTHP53_11280_150_075_3_1-1-1,2.61,3
73,varscan,0,1,0.075,1cbd23f34d6a0f877b27ea08b8922ae55586b124,287891456.0,3,4,500,0.75,1.0,C_SYNTHP53_11280_500_075_3_1-1-1,3.89,3
74,varscan,0,1,0.075,1cbd23f34d6a0f877b27ea08b8922ae55586b124,294924288.0,3,4,800,0.75,1.0,C_SYNTHP53_11280_800_075_3_1-1-1,5.23,3
75,varscan,0,1,0.1,2970f6849d8037d18d0cc89f666126b4092eccbb,293187584.0,3,4,500,0.75,1.0,C_SYNTHP53_11316_500_10_3_1-1-1,4.08,3
76,varscan,0,0,0.1,0e25b448c675326107adf09984a47a32718c5ff2,272904192.0,3,3,150,1.0,1.0,C_SYNTHP53_1132_150_10_3_1-1-1,2.57,3
77,varscan,0,0,0.5,0e25b448c675326107adf09984a47a32718c5ff2,191438848.0,3,3,150,1.0,1.0,C_SYNTHP53_1132_150_50_3_1-1-1,2.71,3
78,varscan,0,2,0.05,0e25b448c675326107adf09984a47a32718c5ff2,297242624.0,3,5,800,0.6,1.0,C_SYNTHP53_1132_800_05_3_1-1-1,4.87,3
79,varscan,2,2,0.5,0e25b448c675326107adf09984a47a32718c5ff2,303095808.0,3,3,800,0.333333333333,0.333333333333,C_SYNTHP53_1132_800_50_3_1-1-1,4.65,1
80,varscan,1,2,0.8,0e25b448c675326107adf09984a47a32718c5ff2,297644032.0,3,4,800,0.5,0.666666666667,C_SYNTHP53_1132_800_80_3_1-1-1,4.7,2
81,varscan,0,0,0.075,1cbd23f34d6a0f877b27ea08b8922ae55586b124,267763712.0,3,3,150,1.0,1.0,C_SYNTHP53_11342_150_075_3_1-1-1,2.75,3
82,varscan,0,2,0.075,1cbd23f34d6a0f877b27ea08b8922ae55586b124,287043584.0,3,5,500,0.6,1.0,C_SYNTHP53_11342_500_075_3_1-1-1,4.03,3
83,varscan,0,1,0.075,1cbd23f34d6a0f877b27ea08b8922ae55586b124,295796736.0,3,4,800,0.75,1.0,C_SYNTHP53_11342_800_075_3_1-1-1,4.61,3
84,varscan,0,1,0.1,0e25b448c675326107adf09984a47a32718c5ff2,177799168.0,3,4,150,0.75,1.0,C_SYNTHP53_11392_150_10_3_1-1-1,2.62,3
85,varscan,0,1,0.5,0e25b448c675326107adf09984a47a32718c5ff2,262012928.0,3,4,150,0.75,1.0,C_SYNTHP53_11392_150_50_3_1-1-1,2.65,3
86,varscan,0,1,0.8,0e25b448c675326107adf09984a47a32718c5ff2,256262144.0,3,4,150,0.75,1.0,C_SYNTHP53_11392_150_80_3_1-1-1,2.41,3
87,varscan,0,1,0.05,0e25b448c675326107adf09984a47a32718c5ff2,301621248.0,3,4,800,0.75,1.0,C_SYNTHP53_11392_800_05_3_1-1-1,5.06,3
88,varscan,0,1,0.5,0e25b448c675326107adf09984a47a32718c5ff2,299417600.0,3,4,800,0.75,1.0,C_SYNTHP53_11392_800_50_3_1-1-1,5.03,3
89,varscan,0,1,0.8,0e25b448c675326107adf09984a47a32718c5ff2,304406528.0,3,4,800,0.75,1.0,C_SYNTHP53_11392_800_80_3_1-1-1,4.79,3
90,varscan,2,0,0.05,2970f6849d8037d18d0cc89f666126b4092eccbb,290930688.0,3,1,500,1.0,0.333333333333,C_SYNTHP53_11449_500_05_3_1-1-1,3.82,1
91,varscan,3,0,0.05,0e25b448c675326107adf09984a47a32718c5ff2,278384640.0,3,0,150,,0.0,C_SYNTHP53_11457_150_05_3_1-1-1,2.46,0
92,varscan,0,0,0.1,0e25b448c675326107adf09984a47a32718c5ff2,268648448.0,3,3,150,1.0,1.0,C_SYNTHP53_11457_150_10_3_1-1-1,2.62,3
93,varscan,0,0,0.5,0e25b448c675326107adf09984a47a32718c5ff2,282763264.0,3,3,150,1.0,1.0,C_SYNTHP53_11457_150_50_3_1-1-1,2.67,3
94,varscan,0,0,0.8,0e25b448c675326107adf09984a47a32718c5ff2,270979072.0,3,3,150,1.0,1.0,C_SYNTHP53_11457_150_80_3_1-1-1,2.48,3
95,varscan,0,1,0.05,0e25b448c675326107adf09984a47a32718c5ff2,297218048.0,3,4,800,0.75,1.0,C_SYNTHP53_11457_800_05_3_1-1-1,4.54,3
96,varscan,0,1,0.1,0e25b448c675326107adf09984a47a32718c5ff2,302804992.0,3,4,800,0.75,1.0,C_SYNTHP53_11457_800_10_3_1-1-1,4.98,3
97,varscan,0,1,0.5,0e25b448c675326107adf09984a47a32718c5ff2,300789760.0,3,4,800,0.75,1.0,C_SYNTHP53_11457_800_50_3_1-1-1,5.35,3
98,varscan,0,1,0.8,0e25b448c675326107adf09984a47a32718c5ff2,294928384.0,3,4,800,0.75,1.0,C_SYNTHP53_11457_800_80_3_1-1-1,4.57,3
99,varscan,2,1,0.05,2970f6849d8037d18d0cc89f666126b4092eccbb,290897920.0,3,2,500,0.5,0.333333333333,C_SYNTHP53_11480_500_05_3_1-1-1,4.01,1
100,varscan,0,1,0.075,1cbd23f34d6a0f877b27ea08b8922ae55586b124,199213056.0,3,4,150,0.75,1.0,C_SYNTHP53_11522_150_075_3_1-1-1,2.57,3
101,varscan,0,2,0.075,1cbd23f34d6a0f877b27ea08b8922ae55586b124,290680832.0,3,5,500,0.6,1.0,C_SYNTHP53_11522_500_075_3_1-1-1,3.85,3
102,varscan,0,2,0.075,1cbd23f34d6a0f877b27ea08b8922ae55586b124,298205184.0,3,5,800,0.6,1.0,C_SYNTHP53_11522_800_075_3_1-1-1,4.72,3
103,varscan,0,1,0.1,2970f6849d8037d18d0cc89f666126b4092eccbb,287645696.0,3,4,500,0.75,1.0,C_SYNTHP53_11553_500_10_3_1-1-1,4.01,3
104,varscan,0,1,0.1,2970f6849d8037d18d0cc89f666126b4092eccbb,295854080.0,3,4,500,0.75,1.0,C_SYNTHP53_11595_500_10_3_1-1-1,3.92,3
105,varscan,2,1,0.05,2970f6849d8037d18d0cc89f666126b4092eccbb,290930688.0,3,2,500,0.5,0.333333333333,C_SYNTHP53_11596_500_05_3_1-1-1,4.11,1
106,varscan,0,2,0.1,2970f6849d8037d18d0cc89f666126b4092eccbb,296615936.0,3,5,500,0.6,1.0,C_SYNTHP53_115_500_10_3_1-1-1,4.07,3
107,varscan,0,2,0.05,2970f6849d8037d18d0cc89f666126b4092eccbb,291713024.0,3,5,500,0.6,1.0,C_SYNTHP53_11610_500_05_3_1-1-1,3.98,3
108,varscan,0,0,0.075,1cbd23f34d6a0f877b27ea08b8922ae55586b124,265859072.0,3,3,150,1.0,1.0,C_SYNTHP53_11613_150_075_3_1-1-1,2.71,3
109,varscan,0,0,0.075,1cbd23f34d6a0f877b27ea08b8922ae55586b124,272195584.0,3,3,500,1.0,1.0,C_SYNTHP53_11613_500_075_3_1-1-1,4.09,3
110,varscan,0,0,0.075,1cbd23f34d6a0f877b27ea08b8922ae55586b124,301350912.0,3,3,800,1.0,1.0,C_SYNTHP53_11613_800_075_3_1-1-1,4.68,3
111,varscan,0,1,0.075,1cbd23f34d6a0f877b27ea08b8922ae55586b124,202969088.0,3,4,150,0.75,1.0,C_SYNTHP53_11698_150_075_3_1-1-1,2.62,3
112,varscan,0,1,0.075,1cbd23f34d6a0f877b27ea08b8922ae55586b124,293842944.0,3,4,500,0.75,1.0,C_SYNTHP53_11698_500_075_3_1-1-1,3.79,3
113,varscan,2,1,0.075,1cbd23f34d6a0f877b27ea08b8922ae55586b124,298864640.0,3,2,800,0.5,0.333333333333,C_SYNTHP53_11698_800_075_3_1-1-1,5.06,1
114,varscan,0,1,0.05,2970f6849d8037d18d0cc89f666126b4092eccbb,293261312.0,3,4,500,0.75,1.0,C_SYNTHP53_11722_500_05_3_1-1-1,3.8,3
115,varscan,0,0,0.075,1cbd23f34d6a0f877b27ea08b8922ae55586b124,252407808.0,3,3,150,1.0,1.0,C_SYNTHP53_11764_150_075_3_1-1-1,2.52,3
116,varscan,1,1,0.075,1cbd23f34d6a0f877b27ea08b8922ae55586b124,285286400.0,3,3,500,0.666666666667,0.666666666667,C_SYNTHP53_11764_500_075_3_1-1-1,3.96,2
117,varscan,0,1,0.075,1cbd23f34d6a0f877b27ea08b8922ae55586b124,298659840.0,3,4,800,0.75,1.0,C_SYNTHP53_11764_800_075_3_1-1-1,4.7,3
118,varscan,0,1,0.05,2970f6849d8037d18d0cc89f666126b4092eccbb,294895616.0,3,4,500,0.75,1.0,C_SYNTHP53_11790_500_05_3_1-1-1,4.24,3
119,varscan,0,1,0.075,1cbd23f34d6a0f877b27ea08b8922ae55586b124,238088192.0,3,4,150,0.75,1.0,C_SYNTHP53_11821_150_075_3_1-1-1,2.41,3
120,varscan,1,0,0.075,1cbd23f34d6a0f877b27ea08b8922ae55586b124,291172352.0,3,2,500,1.0,0.666666666667,C_SYNTHP53_11821_500_075_3_1-1-1,3.99,2
121,varscan,0,1,0.075,1cbd23f34d6a0f877b27ea08b8922ae55586b124,297795584.0,3,4,800,0.75,1.0,C_SYNTHP53_11821_800_075_3_1-1-1,4.76,3
122,varscan,0,0,0.075,1cbd23f34d6a0f877b27ea08b8922ae55586b124,275943424.0,3,3,150,1.0,1.0,C_SYNTHP53_11849_150_075_3_1-1-1,2.68,3
123,varscan,0,1,0.075,1cbd23f34d6a0f877b27ea08b8922ae55586b124,294371328.0,3,4,500,0.75,1.0,C_SYNTHP53_11849_500_075_3_1-1-1,3.86,3
124,varscan,0,1,0.075,1cbd23f34d6a0f877b27ea08b8922ae55586b124,302616576.0,3,4,800,0.75,1.0,C_SYNTHP53_11849_800_075_3_1-1-1,5.46,3
125,varscan,0,1,0.075,1cbd23f34d6a0f877b27ea08b8922ae55586b124,193757184.0,3,4,150,0.75,1.0,C_SYNTHP53_11890_150_075_3_1-1-1,2.74,3
126,varscan,1,2,0.075,1cbd23f34d6a0f877b27ea08b8922ae55586b124,291811328.0,3,4,500,0.5,0.666666666667,C_SYNTHP53_11890_500_075_3_1-1-1,4.42,2
127,varscan,0,1,0.075,1cbd23f34d6a0f877b27ea08b8922ae55586b124,300146688.0,3,4,800,0.75,1.0,C_SYNTHP53_11890_800_075_3_1-1-1,5.04,3
128,varscan,0,2,0.05,2970f6849d8037d18d0cc89f666126b4092eccbb,289710080.0,3,5,500,0.6,1.0,C_SYNTHP53_11899_500_05_3_1-1-1,3.96,3
129,varscan,0,0,0.075,1cbd23f34d6a0f877b27ea08b8922ae55586b124,185745408.0,3,3,150,1.0,1.0,C_SYNTHP53_11923_150_075_3_1-1-1,2.57,3
130,varscan,0,1,0.075,1cbd23f34d6a0f877b27ea08b8922ae55586b124,287297536.0,3,4,500,0.75,1.0,C_SYNTHP53_11923_500_075_3_1-1-1,4.08,3
131,varscan,0,2,0.075,1cbd23f34d6a0f877b27ea08b8922ae55586b124,302694400.0,3,5,800,0.6,1.0,C_SYNTHP53_11923_800_075_3_1-1-1,4.86,3
132,varscan,0,1,0.05,2970f6849d8037d18d0cc89f666126b4092eccbb,291524608.0,3,4,500,0.75,1.0,C_SYNTHP53_11981_500_05_3_1-1-1,4.02,3
133,varscan,1,1,0.05,2970f6849d8037d18d0cc89f666126b4092eccbb,293163008.0,3,3,500,0.666666666667,0.666666666667,C_SYNTHP53_11986_500_05_3_1-1-1,3.87,2
134,varscan,0,0,0.075,1cbd23f34d6a0f877b27ea08b8922ae55586b124,273502208.0,3,3,150,1.0,1.0,C_SYNTHP53_12080_150_075_3_1-1-1,2.61,3
135,varscan,0,0,0.075,1cbd23f34d6a0f877b27ea08b8922ae55586b124,290975744.0,3,3,500,1.0,1.0,C_SYNTHP53_12080_500_075_3_1-1-1,4.22,3
136,varscan,0,0,0.075,1cbd23f34d6a0f877b27ea08b8922ae55586b124,295534592.0,3,3,800,1.0,1.0,C_SYNTHP53_12080_800_075_3_1-1-1,4.91,3
137,varscan,0,1,0.05,2970f6849d8037d18d0cc89f666126b4092eccbb,288886784.0,3,4,500,0.75,1.0,C_SYNTHP53_12108_500_05_3_1-1-1,4.61,3
138,varscan,3,0,0.05,0e25b448c675326107adf09984a47a32718c5ff2,172281856.0,3,0,150,,0.0,C_SYNTHP53_12126_150_05_3_1-1-1,2.56,0
139,varscan,0,0,0.1,0e25b448c675326107adf09984a47a32718c5ff2,178958336.0,3,3,150,1.0,1.0,C_SYNTHP53_12126_150_10_3_1-1-1,2.59,3
140,varscan,0,0,0.5,0e25b448c675326107adf09984a47a32718c5ff2,192565248.0,3,3,150,1.0,1.0,C_SYNTHP53_12126_150_50_3_1-1-1,2.58,3
141,varscan,0,0,0.8,0e25b448c675326107adf09984a47a32718c5ff2,246333440.0,3,3,150,1.0,1.0,C_SYNTHP53_12126_150_80_3_1-1-1,3.25,3
142,varscan,0,0,0.05,0e25b448c675326107adf09984a47a32718c5ff2,299200512.0,3,3,800,1.0,1.0,C_SYNTHP53_12126_800_05_3_1-1-1,4.82,3
143,varscan,0,0,0.1,0e25b448c675326107adf09984a47a32718c5ff2,301445120.0,3,3,800,1.0,1.0,C_SYNTHP53_12126_800_10_3_1-1-1,4.64,3
144,varscan,2,0,0.5,0e25b448c675326107adf09984a47a32718c5ff2,302084096.0,3,1,800,1.0,0.333333333333,C_SYNTHP53_12126_800_50_3_1-1-1,4.76,1
145,varscan,2,0,0.8,0e25b448c675326107adf09984a47a32718c5ff2,294264832.0,3,1,800,1.0,0.333333333333,C_SYNTHP53_12126_800_80_3_1-1-1,4.75,1
146,varscan,0,1,0.1,2970f6849d8037d18d0cc89f666126b4092eccbb,256192512.0,3,4,500,0.75,1.0,C_SYNTHP53_12173_500_10_3_1-1-1,3.82,3
147,varscan,0,1,0.05,2970f6849d8037d18d0cc89f666126b4092eccbb,287600640.0,3,4,500,0.75,1.0,C_SYNTHP53_12197_500_05_3_1-1-1,3.54,3
148,varscan,0,0,0.1,2970f6849d8037d18d0cc89f666126b4092eccbb,292098048.0,3,3,500,1.0,1.0,C_SYNTHP53_12272_500_10_3_1-1-1,4.05,3
149,varscan,0,1,0.1,2970f6849d8037d18d0cc89f666126b4092eccbb,293863424.0,3,4,500,0.75,1.0,C_SYNTHP53_12367_500_10_3_1-1-1,3.77,3
