,caller,fn,fp,fraction_altered,git_revision_hash,max_memory,n_alterations,n_caller_alterations,n_reads,precision,recall,sample,total_run_time,tp
30,micado,1,1,0.075,1cbd23f34d6a0f877b27ea08b8922ae55586b124,1082470400.0,3,3,500,0.666666666667,0.666666666667,C_SYNTHP53_10446_500_075_3_1-1-1,39.64,2
31,micado,1,1,0.075,1cbd23f34d6a0f877b27ea08b8922ae55586b124,1082425344.0,3,3,800,0.666666666667,0.666666666667,C_SYNTHP53_10446_800_075_3_1-1-1,47.08,2
32,micado,0,0,0.075,1cbd23f34d6a0f877b27ea08b8922ae55586b124,1082441728.0,3,3,150,1.0,1.0,C_SYNTHP53_1045_150_075_3_1-1-1,36.1,3
33,micado,0,0,0.075,1cbd23f34d6a0f877b27ea08b8922ae55586b124,1082437632.0,3,3,500,1.0,1.0,C_SYNTHP53_1045_500_075_3_1-1-1,39.43,3
34,micado,0,0,0.075,1cbd23f34d6a0f877b27ea08b8922ae55586b124,1082458112.0,3,3,800,1.0,1.0,C_SYNTHP53_1045_800_075_3_1-1-1,44.96,3
35,micado,0,0,0.05,0e25b448c675326107adf09984a47a32718c5ff2,1082433536.0,3,3,150,1.0,1.0,C_SYNTHP53_10467_150_05_3_1-1-1,34.77,3
36,micado,0,0,0.1,0e25b448c675326107adf09984a47a32718c5ff2,1082482688.0,3,3,150,1.0,1.0,C_SYNTHP53_10467_150_10_3_1-1-1,34.67,3
37,micado,0,0,0.5,0e25b448c675326107adf09984a47a32718c5ff2,1082449920.0,3,3,150,1.0,1.0,C_SYNTHP53_10467_150_50_3_1-1-1,35.06,3
38,micado,0,0,0.05,0e25b448c675326107adf09984a47a32718c5ff2,1082449920.0,3,3,800,1.0,1.0,C_SYNTHP53_10467_800_05_3_1-1-1,39.66,3
39,micado,0,0,0.1,0e25b448c675326107adf09984a47a32718c5ff2,1082388480.0,3,3,800,1.0,1.0,C_SYNTHP53_10467_800_10_3_1-1-1,38.94,3
40,micado,0,0,0.5,0e25b448c675326107adf09984a47a32718c5ff2,1082421248.0,3,3,800,1.0,1.0,C_SYNTHP53_10467_800_50_3_1-1-1,39.69,3
41,micado,1,1,0.05,2970f6849d8037d18d0cc89f666126b4092eccbb,922628096.0,3,3,500,0.666666666667,0.666666666667,C_SYNTHP53_10490_500_05_3_1-1-1,45.47,2
42,micado,0,0,0.1,2970f6849d8037d18d0cc89f666126b4092eccbb,1082408960.0,3,3,500,1.0,1.0,C_SYNTHP53_10496_500_10_3_1-1-1,35.67,3
43,micado,0,0,0.05,2970f6849d8037d18d0cc89f666126b4092eccbb,1082449920.0,3,3,500,1.0,1.0,C_SYNTHP53_10518_500_05_3_1-1-1,35.41,3
44,micado,1,0,0.075,1cbd23f34d6a0f877b27ea08b8922ae55586b124,1082425344.0,3,2,150,1.0,0.666666666667,C_SYNTHP53_10538_150_075_3_1-1-1,35.14,2
45,micado,1,0,0.075,1cbd23f34d6a0f877b27ea08b8922ae55586b124,1082482688.0,3,2,500,1.0,0.666666666667,C_SYNTHP53_10538_500_075_3_1-1-1,41.24,2
46,micado,1,0,0.075,1cbd23f34d6a0f877b27ea08b8922ae55586b124,1082466304.0,3,2,800,1.0,0.666666666667,C_SYNTHP53_10538_800_075_3_1-1-1,43.7,2
47,micado,0,0,0.05,2970f6849d8037d18d0cc89f666126b4092eccbb,1082445824.0,3,3,500,1.0,1.0,C_SYNTHP53_10597_500_05_3_1-1-1,35.73,3
48,micado,0,0,0.075,1cbd23f34d6a0f877b27ea08b8922ae55586b124,1082425344.0,3,3,150,1.0,1.0,C_SYNTHP53_10622_150_075_3_1-1-1,37.49,3
49,micado,0,0,0.075,1cbd23f34d6a0f877b27ea08b8922ae55586b124,1082470400.0,3,3,500,1.0,1.0,C_SYNTHP53_10622_500_075_3_1-1-1,39.28,3
50,micado,0,0,0.075,1cbd23f34d6a0f877b27ea08b8922ae55586b124,1082404864.0,3,3,800,1.0,1.0,C_SYNTHP53_10622_800_075_3_1-1-1,44.86,3
51,micado,0,0,0.05,2970f6849d8037d18d0cc89f666126b4092eccbb,1082441728.0,3,2,500,1.0,1.0,C_SYNTHP53_10643_500_05_3_1-1-1,34.73,2
52,micado,0,0,0.075,1cbd23f34d6a0f877b27ea08b8922ae55586b124,1082466304.0,3,3,150,1.0,1.0,C_SYNTHP53_10760_150_075_3_1-1-1,36.41,3
53,micado,1,0,0.075,1cbd23f34d6a0f877b27ea08b8922ae55586b124,1082499072.0,3,2,500,1.0,0.666666666667,C_SYNTHP53_10760_500_075_3_1-1-1,40.48,2
54,micado,0,0,0.075,1cbd23f34d6a0f877b27ea08b8922ae55586b124,1082404864.0,3,3,800,1.0,1.0,C_SYNTHP53_10760_800_075_3_1-1-1,43.85,3
55,micado,1,0,0.05,2970f6849d8037d18d0cc89f666126b4092eccbb,1082433536.0,3,2,500,1.0,0.666666666667,C_SYNTHP53_10786_500_05_3_1-1-1,36.75,2
56,micado,0,0,0.1,2970f6849d8037d18d0cc89f666126b4092eccbb,1082421248.0,3,3,500,1.0,1.0,C_SYNTHP53_10845_500_10_3_1-1-1,37.92,3
57,micado,0,0,0.075,1cbd23f34d6a0f877b27ea08b8922ae55586b124,1082429440.0,3,3,150,1.0,1.0,C_SYNTHP53_10909_150_075_3_1-1-1,35.42,3
58,micado,0,0,0.075,1cbd23f34d6a0f877b27ea08b8922ae55586b124,1082408960.0,3,3,500,1.0,1.0,C_SYNTHP53_10909_500_075_3_1-1-1,41.91,3
59,micado,0,0,0.075,1cbd23f34d6a0f877b27ea08b8922ae55586b124,1082474496.0,3,3,800,1.0,1.0,C_SYNTHP53_10909_800_075_3_1-1-1,42.12,3
60,micado,1,1,0.1,2970f6849d8037d18d0cc89f666126b4092eccbb,1082441728.0,3,3,500,0.666666666667,0.666666666667,C_SYNTHP53_11085_500_10_3_1-1-1,38.06,2
61,micado,0,0,0.1,2970f6849d8037d18d0cc89f666126b4092eccbb,1060548608.0,3,3,500,1.0,1.0,C_SYNTHP53_11098_500_10_3_1-1-1,51.18,3
62,micado,0,0,0.05,2970f6849d8037d18d0cc89f666126b4092eccbb,1082437632.0,3,3,500,1.0,1.0,C_SYNTHP53_11113_500_05_3_1-1-1,35.87,3
63,micado,1,1,0.05,2970f6849d8037d18d0cc89f666126b4092eccbb,1082404864.0,3,3,500,0.666666666667,0.666666666667,C_SYNTHP53_11116_500_05_3_1-1-1,38.41,2
64,micado,1,0,0.05,2970f6849d8037d18d0cc89f666126b4092eccbb,1082445824.0,3,2,500,1.0,0.666666666667,C_SYNTHP53_11144_500_05_3_1-1-1,35.45,2
65,micado,1,0,0.05,2970f6849d8037d18d0cc89f666126b4092eccbb,1082458112.0,3,2,500,1.0,0.666666666667,C_SYNTHP53_11164_500_05_3_1-1-1,35.77,2
66,micado,0,0,0.05,2970f6849d8037d18d0cc89f666126b4092eccbb,1082466304.0,3,3,500,1.0,1.0,C_SYNTHP53_11187_500_05_3_1-1-1,37.44,3
67,micado,0,0,0.05,2970f6849d8037d18d0cc89f666126b4092eccbb,1082478592.0,3,3,500,1.0,1.0,C_SYNTHP53_11206_500_05_3_1-1-1,35.27,3
68,micado,0,0,0.075,1cbd23f34d6a0f877b27ea08b8922ae55586b124,1082445824.0,3,3,150,1.0,1.0,C_SYNTHP53_11235_150_075_3_1-1-1,35.42,3
69,micado,0,0,0.075,1cbd23f34d6a0f877b27ea08b8922ae55586b124,1082449920.0,3,3,500,1.0,1.0,C_SYNTHP53_11235_500_075_3_1-1-1,41.21,3
70,micado,1,0,0.075,1cbd23f34d6a0f877b27ea08b8922ae55586b124,1082449920.0,3,2,800,1.0,0.666666666667,C_SYNTHP53_11235_800_075_3_1-1-1,43.79,2
71,micado,0,0,0.1,2970f6849d8037d18d0cc89f666126b4092eccbb,1060093952.0,3,3,500,1.0,1.0,C_SYNTHP53_11257_500_10_3_1-1-1,50.03,3
72,micado,0,0,0.075,1cbd23f34d6a0f877b27ea08b8922ae55586b124,1082413056.0,3,3,150,1.0,1.0,C_SYNTHP53_11280_150_075_3_1-1-1,36.18,3
73,micado,0,0,0.075,1cbd23f34d6a0f877b27ea08b8922ae55586b124,1082478592.0,3,3,500,1.0,1.0,C_SYNTHP53_11280_500_075_3_1-1-1,39.38,3
74,micado,0,0,0.075,1cbd23f34d6a0f877b27ea08b8922ae55586b124,1082458112.0,3,3,800,1.0,1.0,C_SYNTHP53_11280_800_075_3_1-1-1,39.05,3
75,micado,0,0,0.1,2970f6849d8037d18d0cc89f666126b4092eccbb,1082449920.0,3,3,500,1.0,1.0,C_SYNTHP53_11316_500_10_3_1-1-1,37.64,3
76,micado,0,0,0.1,0e25b448c675326107adf09984a47a32718c5ff2,1082449920.0,3,3,150,1.0,1.0,C_SYNTHP53_1132_150_10_3_1-1-1,35.08,3
77,micado,0,0,0.5,0e25b448c675326107adf09984a47a32718c5ff2,1082388480.0,3,3,150,1.0,1.0,C_SYNTHP53_1132_150_50_3_1-1-1,35.16,3
78,micado,0,0,0.05,0e25b448c675326107adf09984a47a32718c5ff2,1082437632.0,3,3,800,1.0,1.0,C_SYNTHP53_1132_800_05_3_1-1-1,38.2,3
79,micado,2,0,0.5,0e25b448c675326107adf09984a47a32718c5ff2,1082454016.0,3,1,800,1.0,0.333333333333,C_SYNTHP53_1132_800_50_3_1-1-1,37.4,1
80,micado,1,0,0.8,0e25b448c675326107adf09984a47a32718c5ff2,1082388480.0,3,2,800,1.0,0.666666666667,C_SYNTHP53_1132_800_80_3_1-1-1,37.89,2
81,micado,0,0,0.075,1cbd23f34d6a0f877b27ea08b8922ae55586b124,1082392576.0,3,3,150,1.0,1.0,C_SYNTHP53_11342_150_075_3_1-1-1,35.61,3
82,micado,0,0,0.075,1cbd23f34d6a0f877b27ea08b8922ae55586b124,1082466304.0,3,3,500,1.0,1.0,C_SYNTHP53_11342_500_075_3_1-1-1,39.55,3
83,micado,0,0,0.075,1cbd23f34d6a0f877b27ea08b8922ae55586b124,1082433536.0,3,3,800,1.0,1.0,C_SYNTHP53_11342_800_075_3_1-1-1,45.56,3
84,micado,0,0,0.1,0e25b448c675326107adf09984a47a32718c5ff2,1082478592.0,3,3,150,1.0,1.0,C_SYNTHP53_11392_150_10_3_1-1-1,34.47,3
85,micado,0,0,0.5,0e25b448c675326107adf09984a47a32718c5ff2,1082425344.0,3,3,150,1.0,1.0,C_SYNTHP53_11392_150_50_3_1-1-1,34.3,3
86,micado,0,0,0.8,0e25b448c675326107adf09984a47a32718c5ff2,1082396672.0,3,3,150,1.0,1.0,C_SYNTHP53_11392_150_80_3_1-1-1,33.48,3
87,micado,0,0,0.05,0e25b448c675326107adf09984a47a32718c5ff2,1082445824.0,3,3,800,1.0,1.0,C_SYNTHP53_11392_800_05_3_1-1-1,40.72,3
88,micado,0,0,0.5,0e25b448c675326107adf09984a47a32718c5ff2,1082404864.0,3,3,800,1.0,1.0,C_SYNTHP53_11392_800_50_3_1-1-1,39.19,3
89,micado,0,0,0.8,0e25b448c675326107adf09984a47a32718c5ff2,1082470400.0,3,3,800,1.0,1.0,C_SYNTHP53_11392_800_80_3_1-1-1,38.2,3
90,micado,2,0,0.05,2970f6849d8037d18d0cc89f666126b4092eccbb,1082454016.0,3,1,500,1.0,0.333333333333,C_SYNTHP53_11449_500_05_3_1-1-1,34.51,1
91,micado,0,0,0.05,0e25b448c675326107adf09984a47a32718c5ff2,1082425344.0,3,3,150,1.0,1.0,C_SYNTHP53_11457_150_05_3_1-1-1,36.77,3
92,micado,0,0,0.1,0e25b448c675326107adf09984a47a32718c5ff2,1082404864.0,3,3,150,1.0,1.0,C_SYNTHP53_11457_150_10_3_1-1-1,36.54,3
93,micado,0,1,0.5,0e25b448c675326107adf09984a47a32718c5ff2,1082441728.0,3,4,150,0.75,1.0,C_SYNTHP53_11457_150_50_3_1-1-1,37.48,3
94,micado,0,0,0.8,0e25b448c675326107adf09984a47a32718c5ff2,1082449920.0,3,3,150,1.0,1.0,C_SYNTHP53_11457_150_80_3_1-1-1,36.53,3
95,micado,0,0,0.05,0e25b448c675326107adf09984a47a32718c5ff2,1082458112.0,3,3,800,1.0,1.0,C_SYNTHP53_11457_800_05_3_1-1-1,40.15,3
96,micado,0,0,0.1,0e25b448c675326107adf09984a47a32718c5ff2,1082458112.0,3,3,800,1.0,1.0,C_SYNTHP53_11457_800_10_3_1-1-1,39.37,3
97,micado,0,0,0.5,0e25b448c675326107adf09984a47a32718c5ff2,1082421248.0,3,3,800,1.0,1.0,C_SYNTHP53_11457_800_50_3_1-1-1,39.18,3
98,micado,0,0,0.8,0e25b448c675326107adf09984a47a32718c5ff2,1082466304.0,3,3,800,1.0,1.0,C_SYNTHP53_11457_800_80_3_1-1-1,39.23,3
99,micado,2,0,0.05,2970f6849d8037d18d0cc89f666126b4092eccbb,1082441728.0,3,1,500,1.0,0.333333333333,C_SYNTHP53_11480_500_05_3_1-1-1,35.74,1
100,micado,0,0,0.075,1cbd23f34d6a0f877b27ea08b8922ae55586b124,1082417152.0,3,3,150,1.0,1.0,C_SYNTHP53_11522_150_075_3_1-1-1,36.48,3
101,micado,0,0,0.075,1cbd23f34d6a0f877b27ea08b8922ae55586b124,1082413056.0,3,3,500,1.0,1.0,C_SYNTHP53_11522_500_075_3_1-1-1,43.09,3
102,micado,0,0,0.075,1cbd23f34d6a0f877b27ea08b8922ae55586b124,1082482688.0,3,3,800,1.0,1.0,C_SYNTHP53_11522_800_075_3_1-1-1,41.16,3
103,micado,0,0,0.1,2970f6849d8037d18d0cc89f666126b4092eccbb,1082474496.0,3,3,500,1.0,1.0,C_SYNTHP53_11553_500_10_3_1-1-1,36.72,3
104,micado,0,0,0.1,2970f6849d8037d18d0cc89f666126b4092eccbb,1082458112.0,3,3,500,1.0,1.0,C_SYNTHP53_11595_500_10_3_1-1-1,34.81,3
105,micado,1,0,0.05,2970f6849d8037d18d0cc89f666126b4092eccbb,1082482688.0,3,2,500,1.0,0.666666666667,C_SYNTHP53_11596_500_05_3_1-1-1,35.48,2
106,micado,0,0,0.1,2970f6849d8037d18d0cc89f666126b4092eccbb,1082421248.0,3,3,1500,1.0,1.0,C_SYNTHP53_115_1500_10_3_1-1-1,22.19,3
107,micado,0,0,0.1,2970f6849d8037d18d0cc89f666126b4092eccbb,1082425344.0,3,3,150,1.0,1.0,C_SYNTHP53_115_150_10_3_1-1-1,15.65,3
108,micado,0,0,0.1,2970f6849d8037d18d0cc89f666126b4092eccbb,1082470400.0,3,3,500,1.0,1.0,C_SYNTHP53_115_500_10_3_1-1-1,36.25,3
109,micado,1,1,0.05,2970f6849d8037d18d0cc89f666126b4092eccbb,1082396672.0,3,3,500,0.666666666667,0.666666666667,C_SYNTHP53_11610_500_05_3_1-1-1,36.54,2
110,micado,0,1,0.075,1cbd23f34d6a0f877b27ea08b8922ae55586b124,1082454016.0,3,4,150,0.75,1.0,C_SYNTHP53_11613_150_075_3_1-1-1,35.35,3
111,micado,0,0,0.075,1cbd23f34d6a0f877b27ea08b8922ae55586b124,1082417152.0,3,3,500,1.0,1.0,C_SYNTHP53_11613_500_075_3_1-1-1,42.03,3
112,micado,0,0,0.075,1cbd23f34d6a0f877b27ea08b8922ae55586b124,1082404864.0,3,3,800,1.0,1.0,C_SYNTHP53_11613_800_075_3_1-1-1,43.8,3
113,micado,1,0,0.075,1cbd23f34d6a0f877b27ea08b8922ae55586b124,1082396672.0,3,2,150,1.0,0.666666666667,C_SYNTHP53_11698_150_075_3_1-1-1,36.44,2
114,micado,1,0,0.075,1cbd23f34d6a0f877b27ea08b8922ae55586b124,1082441728.0,3,2,500,1.0,0.666666666667,C_SYNTHP53_11698_500_075_3_1-1-1,39.8,2
115,micado,2,0,0.075,1cbd23f34d6a0f877b27ea08b8922ae55586b124,1082462208.0,3,1,800,1.0,0.333333333333,C_SYNTHP53_11698_800_075_3_1-1-1,39.88,1
116,micado,0,0,0.05,2970f6849d8037d18d0cc89f666126b4092eccbb,1082511360.0,3,3,500,1.0,1.0,C_SYNTHP53_11722_500_05_3_1-1-1,36.35,3
117,micado,1,1,0.075,1cbd23f34d6a0f877b27ea08b8922ae55586b124,1082499072.0,3,3,150,0.666666666667,0.666666666667,C_SYNTHP53_11764_150_075_3_1-1-1,36.49,2
118,micado,2,1,0.075,1cbd23f34d6a0f877b27ea08b8922ae55586b124,1082441728.0,3,2,500,0.5,0.333333333333,C_SYNTHP53_11764_500_075_3_1-1-1,39.04,1
119,micado,1,1,0.075,1cbd23f34d6a0f877b27ea08b8922ae55586b124,1082421248.0,3,3,800,0.666666666667,0.666666666667,C_SYNTHP53_11764_800_075_3_1-1-1,46.65,2
120,micado,1,1,0.05,2970f6849d8037d18d0cc89f666126b4092eccbb,1082441728.0,3,3,500,0.666666666667,0.666666666667,C_SYNTHP53_11790_500_05_3_1-1-1,37.64,2
121,micado,0,0,0.075,1cbd23f34d6a0f877b27ea08b8922ae55586b124,1082408960.0,3,3,150,1.0,1.0,C_SYNTHP53_11821_150_075_3_1-1-1,38.29,3
122,micado,1,0,0.075,1cbd23f34d6a0f877b27ea08b8922ae55586b124,1082458112.0,3,2,500,1.0,0.666666666667,C_SYNTHP53_11821_500_075_3_1-1-1,38.2,2
123,micado,0,0,0.075,1cbd23f34d6a0f877b27ea08b8922ae55586b124,1082458112.0,3,3,800,1.0,1.0,C_SYNTHP53_11821_800_075_3_1-1-1,45.8,3
124,micado,1,1,0.075,1cbd23f34d6a0f877b27ea08b8922ae55586b124,1082441728.0,3,3,150,0.666666666667,0.666666666667,C_SYNTHP53_11849_150_075_3_1-1-1,36.63,2
125,micado,1,1,0.075,1cbd23f34d6a0f877b27ea08b8922ae55586b124,1082425344.0,3,3,500,0.666666666667,0.666666666667,C_SYNTHP53_11849_500_075_3_1-1-1,42.09,2
126,micado,1,1,0.075,1cbd23f34d6a0f877b27ea08b8922ae55586b124,1082454016.0,3,3,800,0.666666666667,0.666666666667,C_SYNTHP53_11849_800_075_3_1-1-1,44.88,2
127,micado,0,0,0.075,1cbd23f34d6a0f877b27ea08b8922ae55586b124,1082417152.0,3,3,150,1.0,1.0,C_SYNTHP53_11890_150_075_3_1-1-1,37.91,3
128,micado,0,0,0.075,1cbd23f34d6a0f877b27ea08b8922ae55586b124,1082425344.0,3,3,500,1.0,1.0,C_SYNTHP53_11890_500_075_3_1-1-1,38.61,3
129,micado,0,0,0.075,1cbd23f34d6a0f877b27ea08b8922ae55586b124,1082437632.0,3,3,800,1.0,1.0,C_SYNTHP53_11890_800_075_3_1-1-1,45.16,3
130,micado,0,0,0.05,2970f6849d8037d18d0cc89f666126b4092eccbb,1082433536.0,3,3,500,1.0,1.0,C_SYNTHP53_11899_500_05_3_1-1-1,36.74,3
131,micado,1,0,0.075,1cbd23f34d6a0f877b27ea08b8922ae55586b124,1082466304.0,3,2,150,1.0,0.666666666667,C_SYNTHP53_11923_150_075_3_1-1-1,35.66,2
132,micado,1,0,0.075,1cbd23f34d6a0f877b27ea08b8922ae55586b124,1082425344.0,3,2,500,1.0,0.666666666667,C_SYNTHP53_11923_500_075_3_1-1-1,41.22,2
133,micado,0,0,0.075,1cbd23f34d6a0f877b27ea08b8922ae55586b124,1082441728.0,3,3,800,1.0,1.0,C_SYNTHP53_11923_800_075_3_1-1-1,42.92,3
134,micado,0,0,0.05,2970f6849d8037d18d0cc89f666126b4092eccbb,1082396672.0,3,3,500,1.0,1.0,C_SYNTHP53_11981_500_05_3_1-1-1,39.28,3
135,micado,1,0,0.05,2970f6849d8037d18d0cc89f666126b4092eccbb,1082454016.0,3,2,500,1.0,0.666666666667,C_SYNTHP53_11986_500_05_3_1-1-1,35.74,2
136,micado,1,0,0.075,1cbd23f34d6a0f877b27ea08b8922ae55586b124,1082433536.0,3,2,150,1.0,0.666666666667,C_SYNTHP53_12080_150_075_3_1-1-1,34.74,2
137,micado,1,0,0.075,1cbd23f34d6a0f877b27ea08b8922ae55586b124,1082454016.0,3,2,500,1.0,0.666666666667,C_SYNTHP53_12080_500_075_3_1-1-1,39.59,2
138,micado,1,0,0.075,1cbd23f34d6a0f877b27ea08b8922ae55586b124,1082470400.0,3,2,800,1.0,0.666666666667,C_SYNTHP53_12080_800_075_3_1-1-1,40.37,2
139,micado,0,0,0.05,2970f6849d8037d18d0cc89f666126b4092eccbb,1082433536.0,3,3,500,1.0,1.0,C_SYNTHP53_12108_500_05_3_1-1-1,36.19,3
140,micado,0,1,0.05,0e25b448c675326107adf09984a47a32718c5ff2,1082429440.0,3,4,150,0.75,1.0,C_SYNTHP53_12126_150_05_3_1-1-1,34.51,3
141,micado,0,1,0.1,0e25b448c675326107adf09984a47a32718c5ff2,1082433536.0,3,4,150,0.75,1.0,C_SYNTHP53_12126_150_10_3_1-1-1,34.38,3
142,micado,0,1,0.5,0e25b448c675326107adf09984a47a32718c5ff2,1082462208.0,3,4,150,0.75,1.0,C_SYNTHP53_12126_150_50_3_1-1-1,34.28,3
143,micado,0,1,0.8,0e25b448c675326107adf09984a47a32718c5ff2,1082445824.0,3,4,150,0.75,1.0,C_SYNTHP53_12126_150_80_3_1-1-1,34.24,3
144,micado,0,0,0.05,0e25b448c675326107adf09984a47a32718c5ff2,1082482688.0,3,3,800,1.0,1.0,C_SYNTHP53_12126_800_05_3_1-1-1,38.63,3
145,micado,0,0,0.1,0e25b448c675326107adf09984a47a32718c5ff2,1082425344.0,3,3,800,1.0,1.0,C_SYNTHP53_12126_800_10_3_1-1-1,37.94,3
146,micado,2,0,0.5,0e25b448c675326107adf09984a47a32718c5ff2,1082449920.0,3,1,800,1.0,0.333333333333,C_SYNTHP53_12126_800_50_3_1-1-1,37.85,1
147,micado,2,0,0.8,0e25b448c675326107adf09984a47a32718c5ff2,1082425344.0,3,1,800,1.0,0.333333333333,C_SYNTHP53_12126_800_80_3_1-1-1,39.25,1
148,micado,0,0,0.1,2970f6849d8037d18d0cc89f666126b4092eccbb,1082474496.0,3,3,500,1.0,1.0,C_SYNTHP53_12173_500_10_3_1-1-1,35.78,3
