,caller,fn,fp,fraction_altered,git_revision_hash,max_memory,n_alterations,n_caller_alterations,n_reads,precision,recall,sample,total_run_time,tp
44,gatk,3,0,0.05,2970f6849d8037d18d0cc89f666126b4092eccbb,293261312.0,3,0,500,,0.0,C_SYNTHP53_11722_500_05_3_1-1-1,1.74,0
45,gatk,3,0,0.05,2970f6849d8037d18d0cc89f666126b4092eccbb,294895616.0,3,0,500,,0.0,C_SYNTHP53_11790_500_05_3_1-1-1,1.59,0
46,gatk,0,0,0.075,1cbd23f34d6a0f877b27ea08b8922ae55586b124,1253847040.0,3,3,800,1.0,1.0,C_SYNTHP53_11821_800_075_3_1-1-1,181.36,3
47,gatk,0,0,0.075,1cbd23f34d6a0f877b27ea08b8922ae55586b124,724709376.0,3,3,800,1.0,1.0,C_SYNTHP53_11890_800_075_3_1-1-1,67.97,3
48,gatk,3,0,0.05,2970f6849d8037d18d0cc89f666126b4092eccbb,289710080.0,3,0,500,,0.0,C_SYNTHP53_11899_500_05_3_1-1-1,1.57,0
49,gatk,3,0,0.05,2970f6849d8037d18d0cc89f666126b4092eccbb,291524608.0,3,0,500,,0.0,C_SYNTHP53_11981_500_05_3_1-1-1,1.58,0
50,gatk,3,0,0.05,2970f6849d8037d18d0cc89f666126b4092eccbb,293163008.0,3,0,500,,0.0,C_SYNTHP53_11986_500_05_3_1-1-1,1.7,0
51,gatk,3,0,0.05,2970f6849d8037d18d0cc89f666126b4092eccbb,288886784.0,3,0,500,,0.0,C_SYNTHP53_12108_500_05_3_1-1-1,1.68,0
52,gatk,3,0,0.05,0e25b448c675326107adf09984a47a32718c5ff2,730296320.0,3,0,800,,0.0,C_SYNTHP53_12126_800_05_3_1-1-1,78.15,0
53,gatk,0,0,0.1,0e25b448c675326107adf09984a47a32718c5ff2,730013696.0,3,3,800,1.0,1.0,C_SYNTHP53_12126_800_10_3_1-1-1,77.03,3
54,gatk,2,0,0.5,0e25b448c675326107adf09984a47a32718c5ff2,725680128.0,3,1,800,1.0,0.333333333333,C_SYNTHP53_12126_800_50_3_1-1-1,67.48,1
55,gatk,2,0,0.8,0e25b448c675326107adf09984a47a32718c5ff2,724287488.0,3,1,800,1.0,0.333333333333,C_SYNTHP53_12126_800_80_3_1-1-1,70.08,1
56,gatk,0,0,0.1,2970f6849d8037d18d0cc89f666126b4092eccbb,256192512.0,3,3,500,1.0,1.0,C_SYNTHP53_12173_500_10_3_1-1-1,2.42,3
57,gatk,3,0,0.05,2970f6849d8037d18d0cc89f666126b4092eccbb,287600640.0,3,0,500,,0.0,C_SYNTHP53_12197_500_05_3_1-1-1,1.54,0
58,gatk,0,0,0.1,2970f6849d8037d18d0cc89f666126b4092eccbb,292098048.0,3,3,500,1.0,1.0,C_SYNTHP53_12272_500_10_3_1-1-1,1.62,3
59,gatk,0,0,0.1,2970f6849d8037d18d0cc89f666126b4092eccbb,293863424.0,3,3,500,1.0,1.0,C_SYNTHP53_12367_500_10_3_1-1-1,1.45,3
60,gatk,3,0,0.05,0e25b448c675326107adf09984a47a32718c5ff2,758710272.0,3,0,800,,0.0,C_SYNTHP53_12547_800_05_3_1-1-1,449.11,0
61,gatk,0,0,0.1,0e25b448c675326107adf09984a47a32718c5ff2,768061440.0,3,3,800,1.0,1.0,C_SYNTHP53_12547_800_10_3_1-1-1,362.9,3
62,gatk,0,0,0.5,0e25b448c675326107adf09984a47a32718c5ff2,774914048.0,3,3,800,1.0,1.0,C_SYNTHP53_12547_800_50_3_1-1-1,369.41,3
63,gatk,0,0,0.8,0e25b448c675326107adf09984a47a32718c5ff2,787017728.0,3,3,800,1.0,1.0,C_SYNTHP53_12547_800_80_3_1-1-1,352.27,3
64,gatk,0,0,0.1,2970f6849d8037d18d0cc89f666126b4092eccbb,294182912.0,3,3,500,1.0,1.0,C_SYNTHP53_12578_500_10_3_1-1-1,1.8,3
65,gatk,3,0,0.05,2970f6849d8037d18d0cc89f666126b4092eccbb,294678528.0,3,0,500,,0.0,C_SYNTHP53_12622_500_05_3_1-1-1,1.75,0
66,gatk,1,0,0.075,1cbd23f34d6a0f877b27ea08b8922ae55586b124,738521088.0,3,2,800,1.0,0.666666666667,C_SYNTHP53_12683_800_075_3_1-1-1,107.01,2
67,gatk,0,0,0.075,1cbd23f34d6a0f877b27ea08b8922ae55586b124,742453248.0,3,3,800,1.0,1.0,C_SYNTHP53_12696_800_075_3_1-1-1,103.33,3
68,gatk,3,0,0.05,2970f6849d8037d18d0cc89f666126b4092eccbb,290185216.0,3,0,500,,0.0,C_SYNTHP53_12707_500_05_3_1-1-1,1.71,0
69,gatk,0,0,0.075,1cbd23f34d6a0f877b27ea08b8922ae55586b124,1176141824.0,3,3,800,1.0,1.0,C_SYNTHP53_12829_800_075_3_1-1-1,123.74,3
70,gatk,3,0,0.05,2970f6849d8037d18d0cc89f666126b4092eccbb,288174080.0,3,0,500,,0.0,C_SYNTHP53_12848_500_05_3_1-1-1,1.73,0
71,gatk,0,0,0.1,2970f6849d8037d18d0cc89f666126b4092eccbb,288698368.0,3,3,500,1.0,1.0,C_SYNTHP53_12934_500_10_3_1-1-1,1.43,3
72,gatk,3,0,0.05,2970f6849d8037d18d0cc89f666126b4092eccbb,284393472.0,3,0,500,,0.0,C_SYNTHP53_13039_500_05_3_1-1-1,1.86,0
73,gatk,0,0,0.5,0e25b448c675326107adf09984a47a32718c5ff2,979079168.0,3,3,800,1.0,1.0,C_SYNTHP53_13061_800_50_3_1-1-1,171.92,3
74,gatk,3,0,0.05,2970f6849d8037d18d0cc89f666126b4092eccbb,292319232.0,3,0,500,,0.0,C_SYNTHP53_13089_500_05_3_1-1-1,1.55,0
75,gatk,3,0,0.05,2970f6849d8037d18d0cc89f666126b4092eccbb,289148928.0,3,0,500,,0.0,C_SYNTHP53_13107_500_05_3_1-1-1,1.81,0
76,gatk,3,0,0.05,2970f6849d8037d18d0cc89f666126b4092eccbb,291815424.0,3,0,500,,0.0,C_SYNTHP53_133_500_05_3_1-1-1,1.74,0
77,gatk,0,0,0.1,2970f6849d8037d18d0cc89f666126b4092eccbb,299061248.0,3,3,500,1.0,1.0,C_SYNTHP53_13436_500_10_3_1-1-1,1.67,3
78,gatk,3,0,0.05,2970f6849d8037d18d0cc89f666126b4092eccbb,292937728.0,3,0,500,,0.0,C_SYNTHP53_13438_500_05_3_1-1-1,1.44,0
79,gatk,3,0,0.05,0e25b448c675326107adf09984a47a32718c5ff2,742096896.0,3,0,800,,0.0,C_SYNTHP53_13465_800_05_3_1-1-1,353.4,0
80,gatk,1,0,0.1,0e25b448c675326107adf09984a47a32718c5ff2,747364352.0,3,2,800,1.0,0.666666666667,C_SYNTHP53_13465_800_10_3_1-1-1,339.94,2
81,gatk,0,0,0.5,0e25b448c675326107adf09984a47a32718c5ff2,739004416.0,3,3,800,1.0,1.0,C_SYNTHP53_13465_800_50_3_1-1-1,291.42,3
82,gatk,2,0,0.8,0e25b448c675326107adf09984a47a32718c5ff2,725118976.0,3,1,800,1.0,0.333333333333,C_SYNTHP53_13465_800_80_3_1-1-1,173.51,1
83,gatk,1,0,0.05,0e25b448c675326107adf09984a47a32718c5ff2,882556928.0,3,2,800,1.0,0.666666666667,C_SYNTHP53_13529_800_05_3_1-1-1,272.67,2
84,gatk,0,0,0.1,0e25b448c675326107adf09984a47a32718c5ff2,885227520.0,3,3,800,1.0,1.0,C_SYNTHP53_13529_800_10_3_1-1-1,252.86,3
85,gatk,0,0,0.5,0e25b448c675326107adf09984a47a32718c5ff2,1150205952.0,3,3,800,1.0,1.0,C_SYNTHP53_13529_800_50_3_1-1-1,203.19,3
86,gatk,0,0,0.8,0e25b448c675326107adf09984a47a32718c5ff2,1182208000.0,3,3,800,1.0,1.0,C_SYNTHP53_13529_800_80_3_1-1-1,190.14,3
87,gatk,3,0,0.05,2970f6849d8037d18d0cc89f666126b4092eccbb,293314560.0,3,0,500,,0.0,C_SYNTHP53_13608_500_05_3_1-1-1,1.66,0
88,gatk,3,0,0.05,2970f6849d8037d18d0cc89f666126b4092eccbb,286732288.0,3,0,500,,0.0,C_SYNTHP53_13672_500_05_3_1-1-1,1.79,0
89,gatk,1,0,0.1,2970f6849d8037d18d0cc89f666126b4092eccbb,295374848.0,3,2,500,1.0,0.666666666667,C_SYNTHP53_1378_500_10_3_1-1-1,1.62,2
90,gatk,0,0,0.1,2970f6849d8037d18d0cc89f666126b4092eccbb,288415744.0,3,3,500,1.0,1.0,C_SYNTHP53_14002_500_10_3_1-1-1,1.76,3
91,gatk,0,0,0.1,2970f6849d8037d18d0cc89f666126b4092eccbb,300056576.0,3,3,500,1.0,1.0,C_SYNTHP53_14028_500_10_3_1-1-1,1.75,3
92,gatk,0,0,0.1,2970f6849d8037d18d0cc89f666126b4092eccbb,286810112.0,3,3,500,1.0,1.0,C_SYNTHP53_14080_500_10_3_1-1-1,1.76,3
93,gatk,1,0,0.075,1cbd23f34d6a0f877b27ea08b8922ae55586b124,1100812288.0,3,2,800,1.0,0.666666666667,C_SYNTHP53_14085_800_075_3_1-1-1,111.96,2
94,gatk,3,0,0.05,2970f6849d8037d18d0cc89f666126b4092eccbb,283500544.0,3,0,500,,0.0,C_SYNTHP53_14134_500_05_3_1-1-1,1.76,0
95,gatk,2,0,0.05,0e25b448c675326107adf09984a47a32718c5ff2,735264768.0,3,1,800,1.0,0.333333333333,C_SYNTHP53_14262_800_05_3_1-1-1,163.74,1
96,gatk,1,0,0.1,0e25b448c675326107adf09984a47a32718c5ff2,737005568.0,3,2,800,1.0,0.666666666667,C_SYNTHP53_14262_800_10_3_1-1-1,160.99,2
97,gatk,1,0,0.5,0e25b448c675326107adf09984a47a32718c5ff2,727855104.0,3,2,800,1.0,0.666666666667,C_SYNTHP53_14262_800_50_3_1-1-1,149.85,2
98,gatk,1,0,0.8,0e25b448c675326107adf09984a47a32718c5ff2,729460736.0,3,2,800,1.0,0.666666666667,C_SYNTHP53_14262_800_80_3_1-1-1,157.79,2
99,gatk,3,0,0.05,0e25b448c675326107adf09984a47a32718c5ff2,841228288.0,3,0,800,,0.0,C_SYNTHP53_14279_800_05_3_1-1-1,155.33,0
100,gatk,1,0,0.1,0e25b448c675326107adf09984a47a32718c5ff2,850112512.0,3,2,800,1.0,0.666666666667,C_SYNTHP53_14279_800_10_3_1-1-1,155.15,2
101,gatk,3,0,0.5,0e25b448c675326107adf09984a47a32718c5ff2,717000704.0,3,0,800,,0.0,C_SYNTHP53_14279_800_50_3_1-1-1,84.76,0
102,gatk,3,0,0.8,0e25b448c675326107adf09984a47a32718c5ff2,715591680.0,3,0,800,,0.0,C_SYNTHP53_14279_800_80_3_1-1-1,45.43,0
103,gatk,0,0,0.075,1cbd23f34d6a0f877b27ea08b8922ae55586b124,724336640.0,3,3,800,1.0,1.0,C_SYNTHP53_14355_800_075_3_1-1-1,63.67,3
104,gatk,0,0,0.075,1cbd23f34d6a0f877b27ea08b8922ae55586b124,745828352.0,3,3,800,1.0,1.0,C_SYNTHP53_14388_800_075_3_1-1-1,165.67,3
105,gatk,0,0,0.075,1cbd23f34d6a0f877b27ea08b8922ae55586b124,1062453248.0,3,3,800,1.0,1.0,C_SYNTHP53_14422_800_075_3_1-1-1,101.35,3
106,gatk,0,0,0.1,2970f6849d8037d18d0cc89f666126b4092eccbb,286724096.0,3,3,500,1.0,1.0,C_SYNTHP53_14438_500_10_3_1-1-1,1.56,3
107,gatk,3,0,0.05,2970f6849d8037d18d0cc89f666126b4092eccbb,295190528.0,3,0,500,,0.0,C_SYNTHP53_14658_500_05_3_1-1-1,1.64,0
108,gatk,0,0,0.05,2970f6849d8037d18d0cc89f666126b4092eccbb,285343744.0,3,2,500,1.0,1.0,C_SYNTHP53_1469_500_05_3_1-1-1,1.65,2
109,gatk,3,0,0.05,2970f6849d8037d18d0cc89f666126b4092eccbb,292315136.0,3,0,500,,0.0,C_SYNTHP53_14705_500_05_3_1-1-1,1.83,0
110,gatk,3,0,0.05,0e25b448c675326107adf09984a47a32718c5ff2,741249024.0,3,0,800,,0.0,C_SYNTHP53_14749_800_05_3_1-1-1,245.15,0
111,gatk,2,0,0.5,0e25b448c675326107adf09984a47a32718c5ff2,742387712.0,3,1,800,1.0,0.333333333333,C_SYNTHP53_14749_800_50_3_1-1-1,243.57,1
112,gatk,2,0,0.8,0e25b448c675326107adf09984a47a32718c5ff2,730771456.0,3,1,800,1.0,0.333333333333,C_SYNTHP53_14749_800_80_3_1-1-1,239.13,1
113,gatk,3,0,0.05,2970f6849d8037d18d0cc89f666126b4092eccbb,290353152.0,3,0,500,,0.0,C_SYNTHP53_14784_500_05_3_1-1-1,1.67,0
114,gatk,3,0,0.05,2970f6849d8037d18d0cc89f666126b4092eccbb,287457280.0,3,0,500,,0.0,C_SYNTHP53_14851_500_05_3_1-1-1,1.73,0
115,gatk,3,0,0.05,2970f6849d8037d18d0cc89f666126b4092eccbb,290508800.0,3,0,500,,0.0,C_SYNTHP53_1490_500_05_3_1-1-1,1.54,0
116,gatk,0,0,0.1,2970f6849d8037d18d0cc89f666126b4092eccbb,296079360.0,3,3,500,1.0,1.0,C_SYNTHP53_1493_500_10_3_1-1-1,1.68,3
117,gatk,0,0,0.1,0e25b448c675326107adf09984a47a32718c5ff2,800296960.0,3,3,800,1.0,1.0,C_SYNTHP53_14997_800_10_3_1-1-1,127.79,3
118,gatk,0,0,0.8,0e25b448c675326107adf09984a47a32718c5ff2,757350400.0,3,2,800,1.0,1.0,C_SYNTHP53_14997_800_80_3_1-1-1,203.86,2
119,gatk,3,0,0.05,2970f6849d8037d18d0cc89f666126b4092eccbb,292012032.0,3,0,500,,0.0,C_SYNTHP53_15028_500_05_3_1-1-1,1.69,0
120,gatk,0,0,0.1,2970f6849d8037d18d0cc89f666126b4092eccbb,291250176.0,3,3,500,1.0,1.0,C_SYNTHP53_15041_500_10_3_1-1-1,1.45,3
121,gatk,3,0,0.05,2970f6849d8037d18d0cc89f666126b4092eccbb,297320448.0,3,0,500,,0.0,C_SYNTHP53_15255_500_05_3_1-1-1,1.63,0
122,gatk,1,0,0.8,0e25b448c675326107adf09984a47a32718c5ff2,955076608.0,3,2,800,1.0,0.666666666667,C_SYNTHP53_15303_800_80_3_1-1-1,213.71,2
123,gatk,3,0,0.05,2970f6849d8037d18d0cc89f666126b4092eccbb,263852032.0,3,0,500,,0.0,C_SYNTHP53_15304_500_05_3_1-1-1,1.42,0
124,gatk,0,0,0.075,1cbd23f34d6a0f877b27ea08b8922ae55586b124,733204480.0,3,3,800,1.0,1.0,C_SYNTHP53_15319_800_075_3_1-1-1,126.82,3
125,gatk,3,0,0.05,2970f6849d8037d18d0cc89f666126b4092eccbb,296214528.0,3,0,500,,0.0,C_SYNTHP53_15403_500_05_3_1-1-1,1.62,0
126,gatk,0,0,0.1,2970f6849d8037d18d0cc89f666126b4092eccbb,288194560.0,3,3,500,1.0,1.0,C_SYNTHP53_1543_500_10_3_1-1-1,1.78,3
127,gatk,0,0,0.1,2970f6849d8037d18d0cc89f666126b4092eccbb,282955776.0,3,3,500,1.0,1.0,C_SYNTHP53_1544_500_10_3_1-1-1,1.68,3
128,gatk,2,0,0.05,2970f6849d8037d18d0cc89f666126b4092eccbb,291549184.0,3,1,500,1.0,0.333333333333,C_SYNTHP53_15508_500_05_3_1-1-1,1.53,1
129,gatk,3,0,0.05,2970f6849d8037d18d0cc89f666126b4092eccbb,290594816.0,3,0,500,,0.0,C_SYNTHP53_15521_500_05_3_1-1-1,1.53,0
130,gatk,3,0,0.05,2970f6849d8037d18d0cc89f666126b4092eccbb,286457856.0,3,0,500,,0.0,C_SYNTHP53_15594_500_05_3_1-1-1,1.54,0
131,gatk,3,0,0.05,0e25b448c675326107adf09984a47a32718c5ff2,730185728.0,3,0,800,,0.0,C_SYNTHP53_15696_800_05_3_1-1-1,263.35,0
132,gatk,0,0,0.1,0e25b448c675326107adf09984a47a32718c5ff2,739848192.0,3,3,800,1.0,1.0,C_SYNTHP53_15696_800_10_3_1-1-1,276.21,3
133,gatk,0,0,0.5,0e25b448c675326107adf09984a47a32718c5ff2,728354816.0,3,3,800,1.0,1.0,C_SYNTHP53_15696_800_50_3_1-1-1,241.76,3
134,gatk,0,0,0.8,0e25b448c675326107adf09984a47a32718c5ff2,738807808.0,3,3,800,1.0,1.0,C_SYNTHP53_15696_800_80_3_1-1-1,285.97,3
135,gatk,1,0,0.1,2970f6849d8037d18d0cc89f666126b4092eccbb,287711232.0,3,2,500,1.0,0.666666666667,C_SYNTHP53_15750_500_10_3_1-1-1,1.5,2
136,gatk,3,0,0.05,0e25b448c675326107adf09984a47a32718c5ff2,989757440.0,3,0,800,,0.0,C_SYNTHP53_15815_800_05_3_1-1-1,255.81,0
137,gatk,0,0,0.1,0e25b448c675326107adf09984a47a32718c5ff2,1006612480.0,3,3,800,1.0,1.0,C_SYNTHP53_15815_800_10_3_1-1-1,254.58,3
138,gatk,0,0,0.5,0e25b448c675326107adf09984a47a32718c5ff2,948871168.0,3,3,800,1.0,1.0,C_SYNTHP53_15815_800_50_3_1-1-1,266.69,3
139,gatk,0,0,0.1,2970f6849d8037d18d0cc89f666126b4092eccbb,301707264.0,3,3,500,1.0,1.0,C_SYNTHP53_15838_500_10_3_1-1-1,1.85,3
140,gatk,1,0,0.1,2970f6849d8037d18d0cc89f666126b4092eccbb,294588416.0,3,2,500,1.0,0.666666666667,C_SYNTHP53_15858_500_10_3_1-1-1,1.68,2
141,gatk,3,0,0.05,2970f6849d8037d18d0cc89f666126b4092eccbb,290889728.0,3,0,500,,0.0,C_SYNTHP53_15863_500_05_3_1-1-1,1.68,0
142,gatk,1,0,0.1,2970f6849d8037d18d0cc89f666126b4092eccbb,290983936.0,3,2,500,1.0,0.666666666667,C_SYNTHP53_15946_500_10_3_1-1-1,1.52,2
143,gatk,0,0,0.1,2970f6849d8037d18d0cc89f666126b4092eccbb,295215104.0,3,3,500,1.0,1.0,C_SYNTHP53_15993_500_10_3_1-1-1,1.81,3
144,gatk,0,0,0.075,1cbd23f34d6a0f877b27ea08b8922ae55586b124,920641536.0,3,3,800,1.0,1.0,C_SYNTHP53_16017_800_075_3_1-1-1,196.3,3
145,gatk,0,0,0.075,1cbd23f34d6a0f877b27ea08b8922ae55586b124,710307840.0,3,3,800,1.0,1.0,C_SYNTHP53_1607_800_075_3_1-1-1,43.4,3
146,gatk,0,0,0.1,2970f6849d8037d18d0cc89f666126b4092eccbb,301903872.0,3,3,500,1.0,1.0,C_SYNTHP53_16103_500_10_3_1-1-1,1.69,3
147,gatk,1,0,0.1,2970f6849d8037d18d0cc89f666126b4092eccbb,289652736.0,3,2,500,1.0,0.666666666667,C_SYNTHP53_1610_500_10_3_1-1-1,1.69,2
148,gatk,0,0,0.1,2970f6849d8037d18d0cc89f666126b4092eccbb,298827776.0,3,3,500,1.0,1.0,C_SYNTHP53_16118_500_10_3_1-1-1,1.73,3
149,gatk,1,0,0.1,2970f6849d8037d18d0cc89f666126b4092eccbb,287244288.0,3,2,500,1.0,0.666666666667,C_SYNTHP53_1611_500_10_3_1-1-1,1.4,2
150,gatk,3,0,0.05,2970f6849d8037d18d0cc89f666126b4092eccbb,300212224.0,3,0,500,,0.0,C_SYNTHP53_16175_500_05_3_1-1-1,1.54,0
151,gatk,3,0,0.05,2970f6849d8037d18d0cc89f666126b4092eccbb,295079936.0,3,0,500,,0.0,C_SYNTHP53_16184_500_05_3_1-1-1,1.78,0
152,gatk,3,0,0.05,0e25b448c675326107adf09984a47a32718c5ff2,858259456.0,3,0,800,,0.0,C_SYNTHP53_16199_800_05_3_1-1-1,207.35,0
153,gatk,0,0,0.1,0e25b448c675326107adf09984a47a32718c5ff2,874524672.0,3,3,800,1.0,1.0,C_SYNTHP53_16199_800_10_3_1-1-1,201.89,3
